0,0,53.097,15.2833,8.8674
0,1,49.6673,12.9122,9.55777
0,2,27.1732,9.22593,6.2424
0,3,33.9981,9.73446,5.60098
0,4,57.1219,11.9482,9.2789
0,5,20.7622,6.54554,3.16736
1,0,62.244,13.2001,8.09627
1,1,20.9533,7.34403,2.63417
1,2,28.3341,8.80875,3.71585
1,3,22.4255,7.27078,2.77522
1,4,65.7179,11.6188,7.81205
1,5,9.29144,4.25115,0.709503
2,0,58.3325,11.7672,6.70218
2,1,39.5898,9.66646,5.52459
2,2,36.0236,8.97943,3.14968
2,3,32.8774,8.42752,4.48133
2,4,94.176,13.3203,4.43873
2,5,15.959,5.29725,2.75524
3,0,82.8547,13.6506,16.5467
3,1,63.2468,11.6919,9.84518
3,2,41.7345,9.35106,5.43575
3,3,40.4428,9.14377,4.51438
3,4,79.5242,12.0661,9.08515
3,5,24.593,6.36081,2.68801
4,0,70.7115,13.5814,17.5208
4,1,50.633,11.0019,6.15744
4,2,25.1574,8.05595,3.49224
4,3,41.7803,9.40233,5.95026
4,4,71.5037,12.0179,6.85347
4,5,30.5445,7.24125,6.25672
5,0,89.0264,13.4102,7.33329
5,1,65.6321,11.1498,6.72008
5,2,56.1769,10.1024,7.4188
5,3,39.3246,8.32178,10.7086
5,4,72.4245,10.6948,9.87254
5,5,27.5222,6.22046,1.28185
6,0,82.4583,12.0374,9.7883
6,1,31.4616,7.63669,4.7977
6,2,56.2229,10.1399,4.80292
6,3,25.8716,6.61651,3.4344
6,4,73.6102,10.8166,4.1181
6,5,21.8128,5.45137,2.51129
7,0,67.9223,11.7158,5.4149
7,1,59.9395,11.0902,9.58017
7,2,54.9679,10.0689,5.11497
7,3,49.1467,9.38608,4.8011
7,4,87.6174,12.0521,3.93475
7,5,29.2202,6.52224,2.4982
8,0,105.135,14.574,8.41966
8,1,77.1139,12.6268,8.4908
8,2,54.8451,10.4688,8.55451
8,3,63.1387,10.6683,4.82875
8,4,99.2203,13.1038,6.02738
8,5,33.7909,7.01868,4.62932
10,0,86.9204,12.8366,7.11683
10,1,53.5515,10.3579,5.97123
10,2,61.6257,10.8144,9.57761
10,3,60.8646,10.432,4.57357
10,4,99.2757,13.2003,6.05986
10,5,44.5591,7.99558,6.1011
11,0,70.3104,11.7016,5.77754
11,1,79.4163,12.188,12.6691
11,2,50.8963,9.63634,4.7729
11,3,50.7303,9.52916,4.97343
11,4,99.4067,12.7321,4.43268
11,5,31.3201,6.61435,2.68277
12,0,72.2608,11.5825,8.73058
12,1,37.532,8.40044,5.66747
12,2,44.8273,8.96381,4.02076
12,3,45.6819,8.58376,6.01
12,4,80.2118,11.0757,4.44155
12,5,22.9052,5.57207,2.63789
13,0,72.7695,12.3061,6.04912
13,1,64.4264,11.2027,6.62061
13,2,50.7364,9.79197,6.75195
13,3,34.2379,7.75687,9.32932
13,4,92.8282,12.0974,12.6519
13,5,36.6863,7.12026,1.68641
14,0,63.9854,12.604,15.9083
14,1,55.5968,11.9378,6.90707
14,2,69.5874,13.3158,9.53703
14,3,26.845,7.86225,3.89904
14,4,85.6835,13.0982,8.20757
14,5,21.0082,6.13266,4.30682
15,0,63.1431,12.2081,12.6208
15,1,35.2539,8.99915,5.58996
15,2,22.6057,7.12307,2.99615
15,3,21.1214,6.88775,2.46876
15,4,68.2384,11.5522,7.82279
15,5,22.1049,6.08131,2.41811
16,0,65.0498,12.2354,7.47288
16,1,28.8036,9.07461,4.12082
16,2,51.8217,11.1873,4.68035
16,3,19.4933,6.95499,2.7333
16,4,83.5214,13.1484,4.13599
16,5,20.8884,6.02934,3.60076
17,0,37.013,10.1708,4.99371
17,1,24.8281,8.42941,3.17011
17,2,27.58,8.04836,3.43051
17,3,25.4334,7.82015,3.20693
17,4,50.9561,10.6932,6.08004
17,5,16.5817,5.61169,1.24079
18,0,47.3725,12.9097,7.6954
18,1,32.5359,10.387,6.4222
18,2,25.4706,8.72191,5.72618
18,3,13.7162,6.04686,2.29186
18,4,58.1708,11.5571,9.35452
18,5,9.84921,4.3961,1.5125
