0,823.449,35.5737,37.567
1,723.6,30.7353,41.3187
2,597.494,25.4756,30.2192
3,703.379,30.0525,42.189
4,599.647,21.7873,70.3801
5,567.332,21.9271,47.2942
6,561.352,23.1032,32.1101
7,401.757,12.6772,30.1027
8,426.427,11.7494,42.3134
