9,850.433,4.79244e-322,1.0326e-321
9,745.357,4.79244e-322,1.0326e-321
9,608.348,4.79244e-322,1.0326e-321
9,721.427,4.79244e-322,1.0326e-321
9,629.529,4.79244e-322,1.0326e-321
9,585.37,4.79244e-322,1.0326e-321
9,570.571,4.79244e-322,1.0326e-321
9,407.722,4.79244e-322,1.0326e-321
9,440.404,4.79244e-322,1.0326e-321
