0,0,147.204,83,75.0582,5.3847,1.24362,1.31345,10.9764,1.42,0.06,0.5,1.14,13.49,2,2.5,3,0.9,14.2688,9.13107
0,1,125.655,75,68.0769,4.46692,1.2037,1.25252,11.547,2.42,0.18,0.5,3.27,4.68,2,2.5,3,0.9,7.27534,9.45423
0,2,86.8837,50,44.034,4.23807,0.914746,0.813144,14.1421,4.54,0.23,0.5,4.05,8.52,2,2.5,3,0.9,10.4639,10.9401
0,3,70.3917,43,39.2123,2.36486,0.756751,0.666097,15.2499,3.12,0.2,0.5,5.44,4.54,2,2.5,3,0.9,8.39944,9.16181
0,4,191.833,129,118.73,7.03833,1.2492,1.98275,8.80451,2.62,0.09,0.5,2.9,3.24,2,2.5,3,0.9,6.26432,5.47279
0,5,49.7775,41,37.2456,2.79868,0.407679,0.548034,15.6174,2,0.1,0.5,1.38,14.47,2,2.5,3,0.9,15.219,4.20894
1,0,160.887,99,89.5143,6.50508,1.45135,1.52925,10.0504,1.43,0.03,0.5,2.9,10.36,2,2.5,3,0.9,11.6645,9.21238
1,1,124.784,77,69.7874,4.64485,1.37332,1.19447,11.3961,2.46,0.18,0.5,2.01,14.74,2,2.5,3,0.9,15.5449,9.44908
1,2,98.4564,62,54.6516,5.32261,1.08096,0.944797,12.7,4.6,0.19,0.5,2.99,8.3,2,2.5,3,0.9,9.9167,11.1327
1,3,89.543,60,54.9452,3.34212,0.779729,0.932952,12.9099,3.14,0.14,0.5,1.1,9.68,2,2.5,3,0.9,10.7359,9.57936
1,4,160.12,112,102.544,6.18916,1.58107,1.68547,9.44911,2.67,0.11,0.5,2.13,2.11,2,2.5,3,0.9,5.41525,5.27316
1,5,41.9845,36,32.5495,2.48889,0.498229,0.463365,16.6667,2.03,0.12,0.5,3.97,8.09,2,2.5,3,0.9,10.0769,4.16457
2,0,89.0566,59,53.6249,2.85427,1.61682,0.904013,13.0189,1.05,0.02,0.5,3.55,1.62,2,2.5,3,0.9,5.96155,7.60224
2,1,102.312,65,59.802,2.88682,1.28386,1.02727,12.4035,1.78,0.17,0.5,2.31,2.18,2,2.5,3,0.9,5.51416,8.32545
2,2,70.0743,49,44.0446,3.09709,1.12125,0.737031,14.2857,3.33,0.2,0.5,2.79,6.22,2,2.5,3,0.9,8.17541,9.75941
2,3,68.5381,44,40.6839,1.80447,0.799711,0.711878,15.0756,2.29,0.2,0.5,2.41,12.41,2,2.5,3,0.9,13.4215,8.16812
2,4,105.72,78,72.137,3.17346,1.53699,1.15256,11.3228,1.95,0.12,0.5,0.7,3.32,2,2.5,3,0.9,5.64179,4.56742
2,5,40.7909,36,33.2122,1.83245,0.481164,0.474215,16.6667,1.47,0.13,0.5,2.87,3.48,2,2.5,3,0.9,6.37682,3.92838
3,0,159.574,100,89.6073,6.34031,2.47588,1.5765,10,1.4,0.06,0.5,1.87,10.21,2,2.5,3,0.9,11.3164,8.31173
3,1,101.304,66,59.239,3.84166,1.87691,1.04244,12.3091,2.39,0.26,0.5,2.03,11.49,2,2.5,3,0.9,12.509,8.50088
3,2,80.8828,58,50.7857,4.80456,1.56497,0.844774,13.1306,4.48,0.24,0.5,3.42,10.71,2,2.5,3,0.9,12.1198,10.3238
