0,0,183.605,112,101.782,7.2661,1.31259,1.63885,9.44911,1.41,0.07,0.5,2.49,3.79,2,2.5,3,0.9,6.39409,8.7928
0,1,125.845,75,68.1158,4.46692,1.27045,1.14683,11.547,2.42,0.19,0.5,2.57,4.92,2,2.5,3,0.9,7.15168,9.33764
0,2,111.157,72,63.8407,6.10283,0.965475,1.091,11.7851,4.52,0.22,0.5,3.02,15.52,2,2.5,3,0.9,16.4465,11.6012
0,3,120.168,79,72.687,4.34474,0.798718,1.16958,11.2509,3.09,0.14,0.5,2.09,5.72,2,2.5,3,0.9,7.5783,11.0995
0,4,193.024,131,120.689,7.14745,1.31847,1.84489,8.73704,2.62,0.11,0.5,0.66,3.3,2,2.5,3,0.9,5.62669,5.50665
0,5,76.443,65,59.3189,4.43693,0.430288,0.81384,12.4035,1.99,0.06,0.5,1.18,4.71,2,2.5,3,0.9,6.62636,4.68536
1,0,133.71,83,74.8482,5.45376,1.50827,1.1898,10.9764,1.44,0.05,0.5,2.57,7.23,2,2.5,3,0.9,8.89937,8.38193
1,1,136.284,85,77.2099,5.12744,1.42719,1.23547,10.8465,2.46,0.18,0.5,1.53,8.2,2,2.5,3,0.9,9.48249,9.45064
1,2,101.988,72,63.6797,6.18109,1.12336,1.01584,11.7851,4.59,0.18,0.5,7.1,13.91,2,2.5,3,0.9,16.2606,11.5337
1,3,97.2588,65,59.6506,3.62063,0.810312,0.918485,12.4035,3.14,0.15,0.5,2,3.07,2,2.5,3,0.9,5.8113,10.951
1,4,183.358,135,124.029,7.46015,1.64309,1.86742,8.60663,2.66,0.12,0.5,1.35,6.12,2,2.5,3,0.9,7.72091,5.41943
1,5,59.6853,53,48.176,3.6642,0.517771,0.641998,13.7361,2.03,0.07,0.5,0.43,7.16,2,2.5,3,0.9,8.47256,4.6086
2,0,151.748,101,92.9457,4.88612,1.68261,1.48556,9.95037,1.04,0.03,0.5,1.18,5.33,2,2.5,3,0.9,7.07914,7.67728
2,1,69.0735,47,42.8989,2.08739,1.3361,0.677571,14.5865,1.8,0.25,0.5,3.97,5.86,2,2.5,3,0.9,8.39156,7.78552
2,2,98.7304,68,61.59,4.298,1.16687,0.945142,12.1268,3.31,0.18,0.5,2.28,6.93,2,2.5,3,0.9,8.57827,10.4832
2,3,71.1001,52,48.2801,2.13255,0.83225,0.75513,13.8675,2.29,0.19,0.5,2,16.79,2,2.5,3,0.9,17.4993,9.47073
2,4,152.795,117,109.029,4.76019,1.59953,1.61165,9.245,1.93,0.11,0.5,2.55,10.19,2,2.5,3,0.9,11.4305,4.8484
2,5,44.7361,41,37.9073,2.08695,0.500742,0.505055,15.6174,1.47,0.09,0.5,3.13,7.03,2,2.5,3,0.9,8.9182,4.26156
3,0,158.008,98,87.8152,6.21351,2.55504,1.41621,10.1015,1.4,0.07,0.5,2.06,4.63,2,2.5,3,0.9,6.78235,7.73013
3,1,127.981,84,75.97,4.88938,1.93692,1.20369,10.9109,2.38,0.21,0.5,0.99,3.29,2,2.5,3,0.9,5.66902,8.8278
3,2,104.406,75,66.1616,6.21279,1.615,1.01063,11.547,4.45,0.2,0.5,1.14,9.71,2,2.5,3,0.9,10.7735,10.9583
3,3,73.2509,53,48.2212,2.84866,1.21363,0.71647,13.7361,3.06,0.22,0.5,1.49,17.68,2,2.5,3,0.9,18.307,9.83096
3,4,164.767,132,120.909,7.03851,2.35551,1.69687,8.70388,2.58,0.1,0.5,3.42,6.26,2,2.5,3,0.9,8.43899,5.13231
3,5,64.0606,60,54.479,4.00265,0.787959,0.730346,12.9099,1.96,0.1,0.5,0.25,5.33,2,2.5,3,0.9,6.98585,4.47904
4,0,128.277,65,56.8576,5.07194,2.10723,0.963203,12.4035,1.76,0.1,0.5,4.42,26.21,2,2.5,3,0.9,26.9599,7.94296
4,1,102.255,54,47.4348,3.86829,1.90814,0.788779,13.6083,3.01,0.36,0.5,1.83,13.86,2,2.5,3,0.9,14.6908,8.66551
4,2,87.2143,47,40.0591,4.79153,1.48196,0.667449,14.5865,5.66,0.38,0.5,4.71,11.39,2,2.5,3,0.9,13.141,10.8111
4,3,67.2004,39,34.8229,2.57976,1.071,0.526374,16.0128,3.84,0.3,0.5,8.07,11.47,2,2.5,3,0.9,14.7335,10.1973
4,4,154.082,98,87.8988,6.43107,2.40151,1.26867,10.1015,3.24,0.17,0.5,1.27,5.64,2,2.5,3,0.9,7.33408,5.18209
4,5,50.8116,39,34.5391,3.20193,0.798871,0.460116,16.0128,2.47,0.11,0.5,3.12,9.34,2,2.5,3,0.9,10.832,4.53832
5,0,141.559,77,68.9168,4.8045,2.10033,1.17838,11.3961,1.38,0.12,0.5,1,17.33,2,2.5,3,0.9,17.9346,7.60857
5,1,97.1707,57,50.9487,3.2651,1.92759,0.858617,13.2453,2.37,0.35,0.5,1.12,7.93,2,2.5,3,0.9,9.1909,8.05307
5,2,63.2261,41,35.6096,3.34238,1.47685,0.571181,15.6174,4.44,0.36,0.5,7.64,8.93,2,2.5,3,0.9,12.5936,9.85923
5,3,61.1801,37,33.2751,1.9571,1.2021,0.565682,16.4399,3.04,0.39,0.5,3.16,4.37,2,2.5,3,0.9,7.03028,8.92976
5,4,147.621,100,90.6702,5.24751,2.65768,1.42464,10,2.56,0.22,0.5,3.79,10.66,2,2.5,3,0.9,12.1792,4.69949
5,5,46.9571,38,34.1376,2.49475,0.889963,0.477654,16.2221,1.95,0.1,0.5,2.81,5.66,2,2.5,3,0.9,7.76286,4.32565
6,0,123.484,66,60.2961,2.07753,2.57368,1.05269,12.3091,0.68,0.11,0.5,3.38,5.13,2,2.5,3,0.9,7.61918,5.76064
6,1,71.2685,38,33.837,1.09812,2.46515,0.599689,16.2221,1.2,0.63,0.5,0.83,2.72,2,2.5,3,0.9,5.32936,5.78852
