0,0,187.509,19.7651,14.6009
0,1,127.258,16.6399,13.6945
0,2,113.276,15.4702,16.914
0,3,122.087,15.1658,7.69672
0,4,195.84,18.8851,11.7417
0,5,77.8778,10.7467,10.6958
1,0,135.682,16.952,9.97561
1,1,137.642,16.9322,21.4748
1,2,103.541,14.2667,8.17313
1,3,98.5071,13.6009,8.45521
1,4,185.679,17.7649,7.1452
1,5,60.6078,9.36001,5.12666
2,0,153.59,16.9613,17.2997
2,1,68.8145,11.5282,9.91364
2,2,99.6367,13.7753,6.84311
2,3,71.6134,10.9583,8.62893
2,4,154.097,15.6082,7.73844
2,5,45.1805,7.80292,5.15698
3,0,159.022,18.6663,11.8358
3,1,128.392,16.1395,12.1892
3,2,105.24,14.4035,12.7795
3,3,73.3713,11.5388,19.6309
3,4,165.684,16.2628,22.2173
3,5,64.8162,9.47134,2.81868
4,0,128.681,19.2714,31.4721
4,1,101.509,16.8244,11.6704
4,2,87.3464,15.9809,10.8884
4,3,67.0996,12.6881,8.87955
4,4,154.172,18.2214,14.2955
4,5,51.1333,9.67401,10.4702
5,0,142.185,18.9128,27.9367
5,1,96.3129,15.1982,14.531
5,2,62.6873,12.1327,7.34589
5,3,60.6613,11.7739,6.09693
5,4,147.192,17.0442,16.5748
5,5,46.991,8.89716,5.13724
6,0,121.537,17.4562,12.9416
6,1,67.8747,13.9352,8.81128
6,2,84.9577,14.5756,5.62337
6,3,52.3178,11.311,6.50391
6,4,177.429,19.0172,7.22535
6,5,37.5306,8.06861,6.45202
7,0,95.6968,17.1496,11.0291
7,1,44.3435,11.593,4.42461
7,2,54.3965,12.2545,5.63489
7,3,47.1677,10.9454,4.698
7,4,116.685,16.1545,13.3438
7,5,25.9657,7.0701,1.91498
8,0,93.0342,20.9162,13.2105
8,1,77.6738,17.2534,13.7677
8,2,49.5544,13.3263,10.3001
8,3,44.8754,11.494,6.29721
8,4,112.978,16.9998,17.7747
8,5,29.6986,7.8186,4.50123
