0,0,149.857,83,76.4109,5.3847,1.20442,9.11043,3.86825,1.96,3.01,1.57,2,2.5,3,0.9,0
0,1,128.029,75,69.3632,4.46692,1.16984,8.66025,3.55809,4.72,8.53,1.7,2,2.5,3,0.9,0
0,2,88.5385,50,44.8727,4.23807,0.889235,7.07107,5.23452,7.15,8.08,2.15,2,2.5,3,0.9,0
0,3,71.628,43,39.901,2.36486,0.734161,6.55744,3.287,6.9,5.36,1.97,2,2.5,3,0.9,0
0,4,195.091,129,120.746,7.03833,1.21576,11.3578,3.13344,3.9,11.04,1.01,2,2.5,3,0.9,0
0,5,50.5255,41,37.8053,2.79868,0.396031,6.40312,3.96166,2.11,22.18,1.13,2,2.5,3,0.9,0
1,0,163.718,99,91.0893,6.50508,1.4056,9.94987,3.91908,3.03,11.05,1.88,2,2.5,3,0.9,0
1,1,126.989,77,71.0204,4.64485,1.3347,8.77496,3.61622,3.32,2.33,1.84,2,2.5,3,0.9,0
1,2,100.213,62,55.6266,5.32261,1.05081,7.87401,5.30103,3.24,8.87,2.31,2,2.5,3,0.9,0
1,3,91.1014,60,55.9014,3.34212,0.756453,7.74597,3.30257,1.54,20.64,1.56,2,2.5,3,0.9,0
1,4,162.818,112,104.272,6.18916,1.53876,10.583,3.19513,2.77,12.97,1.49,2,2.5,3,0.9,0
1,5,42.6005,36,33.0271,2.48889,0.483994,6,4.04177,7.3,8.92,1.35,2,2.5,3,0.9,0
2,0,90.6426,59,54.5799,2.85427,1.56586,7.68115,2.92335,5.78,9.59,2.33,2,2.5,3,0.9,0
2,1,104.131,65,60.8654,2.88682,1.24775,8.06226,2.6458,4.12,7.52,2.08,2,2.5,3,0.9,0
2,2,71.2966,49,44.8129,3.09709,1.08998,7,3.86069,5.31,8.78,2.44,2,2.5,3,0.9,0
2,3,69.7776,44,41.4197,1.80447,0.775839,6.63325,2.44539,4.41,22.54,2.12,2,2.5,3,0.9,0
2,4,107.469,78,73.3307,3.17346,1.49586,8.83176,2.352,1.29,15.18,1.88,2,2.5,3,0.9,0
2,5,41.3902,36,33.7001,1.83245,0.467416,6,2.93291,3.07,25.52,1.37,2,2.5,3,0.9,0
3,0,162.521,100,91.2618,6.34031,2.39784,10,3.83327,2.46,1.69,2.13,2,2.5,3,0.9,0
3,1,103.177,66,60.3342,3.84166,1.82412,8.12404,3.55097,2.42,8.89,2.95,2,2.5,3,0.9,0
3,2,82.2977,58,51.6741,4.80456,1.52132,7.61577,5.17489,5.19,4.92,3.06,2,2.5,3,0.9,0
3,3,73.4221,50,46.1717,2.68741,1.14092,7.07107,3.25364,2.02,7.17,2.47,2,2.5,3,0.9,0
3,4,145.938,114,105.7,6.07871,2.22144,10.6771,3.10632,3.9,16.14,2.04,2,2.5,3,0.9,0
3,5,34.0211,31,28.1902,2.06804,0.741731,5.56776,3.98257,3.4,2,3,2,2.5,3,0.9,0
4,0,85.1884,44,38.5648,3.43332,2.00191,6.63325,4.97366,8.79,26.89,6.4,2,2.5,3,0.9,0
4,1,65.7549,35,30.6736,2.50722,1.81913,5.91608,4.64562,2.18,19.54,6.59,2,2.5,3,0.9,0
4,2,93.1722,49,42.5914,4.99542,1.41317,7,6.52013,3.98,6.96,2.41,2,2.5,3,0.9,0
4,3,65.8513,34,30.7317,2.24902,1.01923,5.83095,4.10466,5.88,16.35,5.24,2,2.5,3,0.9,0
4,4,149.562,90,81.8012,5.90609,2.29268,9.48683,3.90423,1.36,4.19,2.94,2,2.5,3,0.9,0
4,5,48.1383,35,31.3652,2.87353,0.761255,5.91608,4.93848,2.86,7.92,2.81,2,2.5,3,0.9,0
5,0,125.962,66,59.8587,4.11814,2.02317,8.12404,3.8248,4.06,17.13,3.68,2,2.5,3,0.9,0
5,1,108.507,60,54.6998,3.43694,1.86328,7.74597,3.52587,0.54,13.84,3.15,2,2.5,3,0.9,0
5,2,87.4924,52,46.333,4.23912,1.42793,7.2111,5.10279,2.98,6.25,2.96,2,2.5,3,0.9,0
5,3,70.7565,41,37.6714,2.16868,1.15993,6.40312,3.25924,3.75,3.95,3.89,2,2.5,3,0.9,0
5,4,157.303,101,93.1274,5.29999,2.57262,10.0499,3.09252,0.44,6.57,2.99,2,2.5,3,0.9,0
5,5,49.8822,39,35.5797,2.5604,0.859876,6.245,3.90656,3.63,12.6,2.35,2,2.5,3,0.9,0
6,0,145.889,75,70.1183,2.36083,2.52091,8.66025,1.96642,2.47,4.29,3.55,2,2.5,3,0.9,0
6,1,104.853,56,51.9587,1.61829,2.42306,7.48331,1.9395,2.25,15.67,5.02,2,2.5,3,0.9,0
6,2,79.0145,46,42.4422,1.8918,1.66604,6.78233,2.60834,5.46,7.63,3.93,2,2.5,3,0.9,0
6,3,44.7898,26,23.9918,0.693794,1.31442,5.09902,2.07571,12.68,8.32,5.73,2,2.5,3,0.9,0
6,4,156.696,96,90.6607,2.54139,2.79796,9.79796,1.59134,1.97,11.71,4,2,2.5,3,0.9,0
6,5,56.2417,41,38.6644,1.35792,0.977712,6.40312,2.00786,1.93,15.97,2.64,2,2.5,3,0.9,0
7,0,129.554,53,49.9378,1.16441,1.89781,7.28011,1.53093,3.5,7.64,3.8,2,2.5,3,0.9,0
7,1,103.152,44,41.4181,0.887455,1.69448,6.63325,1.50279,3.28,9.06,4.35,2,2.5,3,0.9,0
7,2,67.4054,36,33.7043,1.03335,1.26231,6,1.94564,2.79,7.94,3.56,2,2.5,3,0.9,0
7,3,58.8167,29,27.4418,0.540109,1.01809,5.38516,1.51088,4.86,0.77,3.7,2,2.5,3,0.9,0
7,4,114.626,64,60.7894,1.18251,2.02812,8,1.23148,5.05,7.98,3.26,2,2.5,3,0.9,0
7,5,50.101,33,31.57,0.762833,0.667183,5.74456,1.468,1.23,8.68,2.13,2,2.5,3,0.9,0
8,0,200.744,66,62.2014,2.15521,1.64339,8.12404,1.98752,6.05,5.55,1.83,2,2.5,3,0.9,0
8,1,164.387,56,52.9978,1.67879,1.3234,7.48331,1.83594,2.43,5.48,1.1,2,2.5,3,0.9,0
8,2,130.132,51,47.5777,2.17585,1.24649,7.14143,2.61408,2.09,15.93,1.5,2,2.5,3,0.9,0
