0,0,147.406,83,75.1615,5.3847,1.24362,1.21021,10.9764,1.42,0.07,0.5,1.14,2.25,2,2.5,3,0.9,5.16551,9.25173
0,1,125.848,75,68.1814,4.46692,1.2037,1.14794,11.547,2.42,0.18,0.5,3.27,4.13,2,2.5,3,0.9,6.93433,9.59973
0,2,87.0013,50,44.0936,4.23807,0.914746,0.753532,14.1421,4.54,0.25,0.5,4.05,3.52,2,2.5,3,0.9,7.02093,11.0511
0,3,70.4538,43,39.2469,2.36486,0.756751,0.631508,15.2499,3.12,0.2,0.5,5.44,1.58,2,2.5,3,0.9,7.24123,9.2473
0,4,192.1,129,118.895,7.03833,1.2492,1.81747,8.80451,2.62,0.11,0.5,2.9,3.88,2,2.5,3,0.9,6.61804,5.56241
0,5,49.8263,41,37.2821,2.79868,0.407679,0.511501,15.6174,2,0.07,0.5,1.38,13.27,2,2.5,3,0.9,14.083,4.25078
1,0,161.075,99,89.619,6.50508,1.45135,1.4246,10.0504,1.43,0.05,0.5,2.9,7.68,2,2.5,3,0.9,9.36553,9.31541
1,1,124.921,77,69.8639,4.64485,1.37332,1.11793,11.3961,2.46,0.19,0.5,2.01,2.41,2,2.5,3,0.9,5.49409,9.55073
1,2,98.5858,62,54.7235,5.32261,1.08096,0.872969,12.7,4.6,0.19,0.5,2.99,8.69,2,2.5,3,0.9,10.2453,11.243
1,3,89.6825,60,55.0308,3.34212,0.779729,0.84735,12.9099,3.14,0.16,0.5,1.1,9.64,2,2.5,3,0.9,10.6998,9.7456
1,4,160.338,112,102.684,6.18916,1.58107,1.54604,9.44911,2.67,0.13,0.5,2.13,5.39,2,2.5,3,0.9,7.34336,5.3522
1,5,42.0222,36,32.5787,2.48889,0.498229,0.434147,16.6667,2.03,0.09,0.5,3.97,3.06,2,2.5,3,0.9,6.7423,4.20066
2,0,89.1333,59,53.6711,2.85427,1.61682,0.857829,13.0189,1.05,0.04,0.5,3.55,8.53,2,2.5,3,0.9,10.2799,7.66876
2,1,102.451,65,59.8835,2.88682,1.28386,0.945835,12.4035,1.78,0.19,0.5,2.31,1.51,2,2.5,3,0.9,5.28523,8.45927
2,2,70.1701,49,44.1048,3.09709,1.12125,0.67682,14.2857,3.33,0.22,0.5,2.79,8.36,2,2.5,3,0.9,9.90144,9.88056
2,3,68.6634,44,40.7583,1.80447,0.799711,0.637485,15.0756,2.29,0.21,0.5,2.41,12.12,2,2.5,3,0.9,13.1538,8.35938
2,4,105.844,78,72.222,3.17346,1.53699,1.06758,11.3228,1.95,0.14,0.5,0.7,4.9,2,2.5,3,0.9,6.69458,4.63498
2,5,40.8293,36,33.2435,1.83245,0.481164,0.442917,16.6667,1.47,0.09,0.5,2.87,11.53,2,2.5,3,0.9,12.708,3.9741
3,0,159.805,100,89.7366,6.34031,2.47588,1.4472,10,1.4,0.07,0.5,1.87,6.89,2,2.5,3,0.9,8.44327,8.41676
3,1,101.479,66,59.3412,3.84166,1.87691,0.940219,12.3091,2.39,0.25,0.5,2.03,5.74,2,2.5,3,0.9,7.57645,8.6321
3,2,80.991,58,50.8537,4.80456,1.56497,0.776802,13.1306,4.48,0.24,0.5,3.42,3.07,2,2.5,3,0.9,6.45063,10.4224
3,3,72.2922,50,45.4611,2.68741,1.17603,0.67546,14.1421,3.06,0.22,0.5,1.35,4.03,2,2.5,3,0.9,6.19727,8.79309
3,4,143.835,114,104.177,6.07871,2.28253,1.46204,9.36586,2.58,0.11,0.5,3.23,9.33,2,2.5,3,0.9,10.8542,5.06998
3,5,33.5451,31,27.7958,2.06804,0.763547,0.37263,17.9605,1.98,0.14,0.5,2.32,1.65,2,2.5,3,0.9,5.3326,4.10904
4,0,83.6277,44,37.8583,3.43332,2.06706,0.641343,15.0756,1.79,0.1,0.5,6.43,15.3,2,2.5,3,0.9,17.198,7.97422
4,1,64.5683,35,30.1201,2.50722,1.87177,0.500859,16.9031,3.08,0.51,0.5,2.01,12.68,2,2.5,3,0.9,13.6088,8.05352
4,2,91.558,49,41.8535,4.99542,1.45371,0.697347,14.2857,5.65,0.36,0.5,3.08,1.11,2,2.5,3,0.9,5.61102,10.8043
4,3,64.8045,34,30.2432,2.24902,1.05059,0.45715,17.1499,3.85,0.33,0.5,3.35,9.73,2,2.5,3,0.9,11.2378,8.97319
4,4,147.321,90,80.5752,5.90609,2.35573,1.16297,10.5409,3.25,0.18,0.5,1.08,3.91,2,2.5,3,0.9,6.06806,5.15465
4,5,47.4715,35,30.9308,2.87353,0.783645,0.412048,16.9031,2.47,0.12,0.5,2.26,7.03,2,2.5,3,0.9,8.65397,4.22632
5,0,123.708,66,58.7877,4.11814,2.08901,1.00518,12.3091,1.38,0.13,0.5,3.6,6.64,2,2.5,3,0.9,8.79596,7.97566
5,1,106.603,60,53.7402,3.43694,1.9172,0.90566,12.9099,2.36,0.33,0.5,0.34,12.57,2,2.5,3,0.9,13.3587,8.30237
5,2,86.0351,52,45.5612,4.23912,1.46889,0.730805,13.8675,4.4,0.3,0.5,1.55,5.99,2,2.5,3,0.9,7.66553,10.2338
5,3,69.5078,41,37.0066,2.16868,1.19562,0.629117,15.6174,3.03,0.36,0.5,3.29,6.62,2,2.5,3,0.9,8.6597,8.24013
5,4,154.752,101,91.6171,5.29999,2.64336,1.43952,9.95037,2.56,0.22,0.5,0.32,3.02,2,2.5,3,0.9,5.43644,4.73746
5,5,49.1589,39,35.0638,2.5604,0.885167,0.490613,16.0128,1.94,0.1,0.5,2.89,6.4,2,2.5,3,0.9,8.34519,4.07128
6,0,143.218,75,68.8345,2.36083,2.60295,1.20176,11.547,0.68,0.11,0.5,1.64,3.41,2,2.5,3,0.9,5.88458,6.11852
6,1,102.888,56,50.9849,1.61829,2.49318,0.903599,13.3631,1.17,0.46,0.5,1.63,5.78,2,2.5,3,0.9,7.5085,5.95779
6,2,77.6045,46,41.6848,1.8918,1.71383,0.709561,14.7442,2.15,0.39,0.5,4.05,4.3,2,2.5,3,0.9,7.43051,7.46261
6,3,43.9669,26,23.551,0.693794,1.35487,0.400347,19.6116,1.52,0.56,0.5,9.35,6.01,2,2.5,3,0.9,11.994,6.42087
6,4,153.987,96,89.0933,2.54139,2.8749,1.4904,10.2062,1.26,0.28,0.5,1.46,6.87,2,2.5,3,0.9,8.34506,3.71934
6,5,55.3842,41,38.0749,1.35792,1.00647,0.560752,15.6174,0.95,0.11,0.5,1.92,9.99,2,2.5,3,0.9,11.1264,3.92106
7,0,126.986,53,48.9477,1.16441,1.95957,0.928271,13.7361,0.47,0.17,0.5,1.97,3.14,2,2.5,3,0.9,5.8353,5.74813
7,1,101.2,44,40.6342,0.887455,1.74351,0.734816,15.0756,0.81,0.42,0.5,3.1,3.29,2,2.5,3,0.9,6.38319,5.75793
7,2,66.1817,36,33.0924,1.03335,1.29853,0.575683,16.6667,1.48,0.37,0.5,1.79,6.6,2,2.5,3,0.9,8.19004,6.78056
7,3,57.7149,29,26.9277,0.540109,1.04941,0.482742,18.5695,1.04,0.45,0.5,3.23,4.25,2,2.5,3,0.9,6.98616,6.21051
7,4,112.654,64,59.7435,1.18251,2.08389,0.990109,12.5,0.88,0.27,0.5,4.11,1.68,2,2.5,3,0.9,6.32653,3.59834
