0,0,80.5912,9.11043,3.15353
0,1,72.6603,8.66025,8.23969
0,2,48.2215,7.07107,4.48939
0,3,41.5244,6.55744,3.33853
0,4,126.535,11.3578,9.44482
0,5,40.1939,6.40312,4.29801
1,0,96.1888,9.94987,5.76973
1,1,74.3184,8.77496,8.96822
1,2,59.8794,7.87401,6.66245
1,3,58.4799,7.74597,6.07572
1,4,108.911,10.583,6.02805
1,5,35.0212,6,5.40725
2,0,55.8693,7.68115,5.31307
2,1,62.5044,8.06226,3.69283
2,2,46.7923,7,2.29916
2,3,42.4331,6.63325,2.81025
2,4,74.9859,8.83176,4.65396
2,5,35.0497,6,2.56986
3,0,95.2056,10,6.14586
3,1,62.3517,8.12404,6.14483
3,2,54.9475,7.61577,4.73569
3,3,47.7109,7.07107,6.21507
3,4,109.538,10.6771,9.98614
3,5,29.5086,5.56776,5.18291
4,0,39.9768,6.63325,6.20276
4,1,31.3617,5.91608,3.01969
4,2,46.1742,7,3.46968
4,3,31.9536,5.83095,5.19313
4,4,85.3921,9.48683,10.7797
4,5,33.4672,5.91608,3.31329
5,0,61.9537,8.12404,4.10224
5,1,56.2618,7.74597,3.55525
5,2,49.1344,7.2111,2.92644
5,3,38.649,6.40312,5.15466
5,4,95.8471,10.0499,8.30317
5,5,37.2734,6.245,8.89895
6,0,69.9598,8.66025,3.57371
6,1,51.1549,7.48331,5.7365
6,2,42.6582,6.78233,6.5708
6,3,23.3712,5.09902,3.60348
6,4,90.385,9.79796,4.59406
6,5,39.034,6.40312,6.67223
7,0,49.2043,7.28011,1.90742
7,1,40.5859,6.63325,2.30003
7,2,33.4761,6,2.75557
7,3,26.9638,5.38516,1.99694
7,4,59.9358,8,4.77232
7,5,31.6526,5.74456,5.51801
8,0,62.7146,8.12404,2.52435
8,1,53.3539,7.48331,4.45879
8,2,48.4971,7.14143,2.44544
8,3,26.2957,5.2915,2.70541
8,4,81.5562,9.21954,3.59869
8,5,35.8397,6.08276,8.06691
