0,0,149.76,83,76.3616,5.3847,1.25369,11.9711,3.74439,1.96,13.49,2,2.5,3,0.9,14.8291
0,1,128.276,75,69.4969,4.46692,1.03621,12.4994,3.41301,4.72,4.67,2,2.5,3,0.9,8.70609
0,2,88.7369,50,44.9732,4.23807,0.78868,15.7932,5.0039,7.15,8.51,2,2.5,3,0.9,12.9862
0,3,71.8,43,39.9968,2.36486,0.638338,16.4214,3.1396,6.9,4.56,2,2.5,3,0.9,9.91568
0,4,195.246,129,120.842,7.03833,1.11959,9.41141,3.09276,3.9,3.26,2,2.5,3,0.9,7.44733
0,5,50.5485,41,37.8225,2.79868,0.378813,16.9365,3.92914,2.11,14.48,2,2.5,3,0.9,15.7994
1,0,163.615,99,91.0318,6.50508,1.4631,10.975,3.7945,3.03,10.36,2,2.5,3,0.9,12.2869
1,1,127.262,77,71.1729,4.64485,1.18224,12.3694,3.46539,3.32,14.69,2,2.5,3,0.9,16.09
1,2,100.427,62,55.7454,5.32261,0.931987,14.2046,5.07002,3.24,8.24,2,2.5,3,0.9,11.1427
1,3,91.2623,60,56.0002,3.34212,0.657721,13.8614,3.16904,1.54,9.62,2,2.5,3,0.9,11.1812
1,4,163.008,112,104.394,6.18916,1.41704,10.1509,3.14812,2.77,2.11,2,2.5,3,0.9,6.48812
1,5,42.6277,36,33.0482,2.48889,0.462951,18.164,3.99902,7.3,8.12,2,2.5,3,0.9,12.461
2,0,90.5362,59,54.5158,2.85427,1.62991,14.1199,2.78014,5.78,1.62,2,2.5,3,0.9,7.98887
2,1,104.375,65,61.008,2.88682,1.10522,13.2389,2.51263,4.12,2.15,2,2.5,3,0.9,6.92605
2,2,71.4927,49,44.9362,3.09709,0.966722,15.6222,3.65975,5.31,6.16,2,2.5,3,0.9,9.97975
2,3,69.9482,44,41.521,1.80447,0.674576,15.9942,2.30768,4.41,12.38,2,2.5,3,0.9,14.0747
2,4,107.643,78,73.449,3.17346,1.37753,12.0343,2.29426,1.29,3.31,2,2.5,3,0.9,6.15985
2,5,41.4152,36,33.7205,1.83245,0.447094,17.8006,2.88557,3.07,3.51,2,2.5,3,0.9,7.08036
3,0,162.346,100,91.1638,6.34031,2.49593,11.0191,3.69303,2.46,10.22,2,2.5,3,0.9,12.0083
3,1,103.534,66,60.5426,3.84166,1.61575,13.4606,3.3694,2.42,11.4,2,2.5,3,0.9,12.9317
3,2,82.5717,58,51.8461,4.80456,1.34929,14.7686,4.92075,5.19,10.61,2,2.5,3,0.9,13.5566
3,3,73.6589,50,46.3206,2.68741,0.99201,15.2975,3.08074,2.02,4.59,2,2.5,3,0.9,7.39591
3,4,146.181,114,105.876,6.07871,2.04571,10.1001,3.04867,3.9,5.68,2,2.5,3,0.9,8.76509
3,5,34.0601,31,28.2225,2.06804,0.709482,19.7449,3.89097,3.4,8.96,2,2.5,3,0.9,11.2713
4,0,85.0075,44,38.4829,3.43332,2.0838,17.3074,4.73741,8.79,11.22,2,2.5,3,0.9,15.6734
4,1,66.2003,35,30.8814,2.50722,1.61133,19.2234,4.31112,2.18,7.2,2,2.5,3,0.9,9.759
4,2,93.5218,49,42.7512,4.99542,1.25337,16.4843,6.20467,3.98,11.43,2,2.5,3,0.9,14.3193
4,3,66.1363,34,30.8648,2.24902,0.886198,18.9353,3.86924,5.88,7.47,2,2.5,3,0.9,11.1985
4,4,149.894,90,81.9826,5.90609,2.11132,11.5944,3.82536,1.36,1.72,2,2.5,3,0.9,6.28501
4,5,48.1891,35,31.3983,2.87353,0.728157,18.8606,4.85963,2.86,7.2,2,2.5,3,0.9,10.1831
5,0,125.788,66,59.7759,4.11814,2.10592,13.6386,3.65822,4.06,13.1,2,2.5,3,0.9,14.8841
5,1,108.929,60,54.9126,3.43694,1.65044,14.1495,3.32349,0.54,9.19,2,2.5,3,0.9,10.7635
5,2,87.7974,52,46.4944,4.23912,1.26646,15.5854,4.84138,2.98,5.96,2,2.5,3,0.9,9.37555
5,3,71.0409,41,37.8228,2.16868,1.00854,16.9642,3.04464,3.75,10.44,2,2.5,3,0.9,12.3445
5,4,157.647,101,93.3309,5.29999,2.36911,10.787,3.01539,0.44,9.59,2,2.5,3,0.9,11.0143
5,5,49.9346,39,35.6171,2.5604,0.822491,17.5518,3.81719,3.63,16.2,2,2.5,3,0.9,17.6139
6,0,145.674,75,70.0151,2.36083,2.62402,12.3969,1.79047,2.47,7.71,2,2.5,3,0.9,9.42395
6,1,105.412,56,52.2354,1.61829,2.14628,14.3579,1.64507,2.25,9.2,2,2.5,3,0.9,10.6051
6,2,79.3652,46,42.6306,1.8918,1.47764,15.9441,2.3564,5.46,12.36,2,2.5,3,0.9,14.4289
6,3,45.1101,26,24.1633,0.693794,1.14286,21.142,1.52464,12.68,12.45,2,2.5,3,0.9,18.3894
6,4,157.078,96,90.882,2.54139,2.57663,10.7945,1.48487,1.97,1.05,2,2.5,3,0.9,5.21998
6,5,56.3035,41,38.7069,1.35792,0.935203,16.5586,1.86286,1.93,11.38,2,2.5,3,0.9,12.5204
7,0,129.353,53,49.8602,1.16441,1.97544,14.6297,1.24007,3.5,7.9,2,2.5,3,0.9,9.8111
7,1,103.634,44,41.6116,0.887455,1.50092,15.9673,1.13247,3.28,1.09,2,2.5,3,0.9,5.76966
7,2,67.6909,36,33.8471,1.03335,1.11957,17.7553,1.62114,2.79,5.81,2,2.5,3,0.9,8.01426
7,3,59.1015,29,27.5747,0.540109,0.885207,19.5556,1.04008,4.86,17,2,2.5,3,0.9,18.2691
7,4,114.928,64,60.9498,1.18251,1.86769,13.1412,1.03022,5.05,3.25,2,2.5,3,0.9,7.56217
7,5,50.147,33,31.599,0.762833,0.638175,18.1929,1.28189,1.23,12.13,2,2.5,3,0.9,13.0519
8,0,200.528,66,62.1342,2.15521,1.71062,13.0971,1.84184,6.05,5.24,2,2.5,3,0.9,9.35481
8,1,164.856,56,53.149,1.67879,1.17223,14.0975,1.67724,2.43,8.31,2,2.5,3,0.9,9.89111
