0,823.916,40.1155,31.4842
1,721.659,36.9566,31.1222
2,592.932,32.1703,25.1615
3,696.526,36.1068,31.6126
4,589.942,38.6837,46.4732
5,556.03,35.2728,34.8365
6,541.647,35.5817,29.9815
7,384.255,31.7716,24.9266
8,407.815,37.3496,35.8695
