0,0,187.509,112,103.947,5.64455,2.40885,19.7651,5.509,2.39595,2.52753,2.87933,2.0751,2,2.5,3,0.9,16.2533
0,1,127.258,75,68.8805,3.77983,2.33968,16.6399,5.43702,2.33508,8.01061,2.90905,2.9782,2,2.5,3,0.9,15.1693
0,2,113.276,72,65.0574,5.16411,1.77847,15.4702,3.24643,1.51535,14.6479,4.20831,2.87881,2,2.5,3,0.9,18.774
0,3,122.087,79,73.848,3.67645,1.47558,15.1658,3.70932,0.60723,4.3737,2.63992,1.9781,2,2.5,3,0.9,9.88219
0,4,195.899,131,122.487,6.04805,2.4653,18.8908,3.25354,1.53995,5.40346,2.61744,2.00154,2,2.5,3,0.9,16.9946
0,5,77.887,65,60.4394,3.75446,0.806139,10.748,3.88174,1.51358,9.39465,3.29336,1.38085,2,2.5,3,0.9,9.20401
1,0,135.682,83,75.9521,4.23666,2.8112,16.952,4.80148,1.36297,5.38578,2.95765,3.82365,2,2.5,3,0.9,13.387
1,1,137.642,85,77.9797,4.33875,2.68158,16.9322,4.63713,1.04876,13.8165,2.95041,4.1172,2,2.5,3,0.9,22.3747
1,2,103.541,72,64.649,5.23033,2.12064,14.2667,1.48108,3.77171,8.7465,4.28912,3.26054,2,2.5,3,0.9,12.384
1,3,98.5071,65,60.4162,3.06372,1.52012,13.6009,2.45023,2.19556,2.68535,2.68904,2.51606,2,2.5,3,0.9,7.16738
1,4,185.679,135,125.599,6.31265,3.08866,17.7649,1.67143,0.975322,4.59857,2.66428,2.49194,2,2.5,3,0.9,14.398
1,5,60.6078,53,48.9206,3.10059,0.978818,9.36001,2.69575,1.66465,16.3618,3.36029,2.10006,2,2.5,3,0.9,10.7505
2,0,153.59,101,94.0736,3.7957,3.1307,16.9613,5.03351,2.75842,1.13967,2.13881,3.41494,2,2.5,3,0.9,12.8997
2,1,68.8145,47,42.7381,1.76632,2.49557,11.5282,5.01222,2.38365,16.0138,2.19111,5.73338,2,2.5,3,0.9,12.8587
2,2,99.6367,68,62.1554,3.63689,2.20773,13.7753,2.30622,2.81885,5.07467,3.10257,3.45425,2,2.5,3,0.9,9.005
2,3,71.6134,52,48.6286,1.80453,1.56685,10.9583,2.99828,2.58408,13.1901,1.96737,3.33862,2,2.5,3,0.9,10.7604
2,4,154.097,117,109.958,4.028,3.01412,15.6082,2.40136,1.19862,8.46522,1.94228,2.79889,2,2.5,3,0.9,16.3233
2,5,45.1805,41,38.2838,1.76594,0.950258,7.80292,3.18894,3.44442,3.08407,2.44552,2.48536,2,2.5,3,0.9,3.6364
3,0,159.022,98,88.3787,4.82686,4.79444,18.6663,5.0305,1.17452,3.82115,2.89583,5.49798,2,2.5,3,0.9,15.899
3,1,128.392,84,76.2144,4.13731,3.64832,16.1395,4.85116,1.86886,1.91069,2.87868,4.80092,2,2.5,3,0.9,11.952
3,2,105.24,75,66.6903,5.25716,3.05253,14.4035,1.96219,2.29505,13.4697,4.17997,4.65032,2,2.5,3,0.9,16.664
3,3,73.3713,53,48.3004,2.41049,2.28907,11.5388,2.78948,0.508093,20.0557,2.64586,4.68644,2,2.5,3,0.9,15.7434
3,4,165.684,132,121.582,5.95587,4.46208,16.2628,2.08663,2.73926,4.24382,2.59711,3.52659,2,2.5,3,0.9,13.931
3,5,64.8162,60,55.1216,3.38698,1.49143,9.47134,2.97446,1.4633,15.7807,3.25767,2.66816,2,2.5,3,0.9,11.2044
4,0,128.681,65,57.0368,3.94006,4.02316,19.2714,5.33643,4.71474,25.7763,3.66255,7.02357,2,2.5,3,0.9,36.3495
4,1,101.509,54,47.0885,3.27328,3.63825,16.8244,5.22002,1.08401,12.4089,3.68539,7.43205,2,2.5,3,0.9,16.9489
4,2,87.3464,47,40.1197,4.05451,2.82575,15.9809,2.45472,3.60381,15.9531,5.35798,4.8571,2,2.5,3,0.9,16.2897
