0,0,76.4081,9.4653,4.79792
0,1,68.8805,9.00664,8.47588
0,2,44.6353,7.44074,3.98895
0,3,39.5233,6.81738,3.27298
0,4,120.579,11.7227,8.98264
0,5,37.8257,6.64638,4.05073
1,0,91.1354,10.3375,6.56041
1,1,70.388,9.14396,8.91157
1,2,55.3755,8.28399,5.75359
1,3,55.6518,8.02173,5.66461
1,4,103.674,10.9693,4.89921
1,5,32.9151,6.25179,4.99552
2,0,53.652,8.02172,5.72988
2,1,60.0616,8.36292,4.50424
2,2,44.1716,7.33679,1.98358
2,3,40.9062,6.86249,2.77232
2,4,72.3005,9.14874,4.37529
2,5,33.4992,6.2049,2.46222
3,0,90.2802,10.4747,7.02115
3,1,59.1009,8.53809,6.33231
3,2,50.8819,8.06958,3.9736
3,3,45.4369,7.38668,5.87889
3,4,104.394,11.1178,9.14533
3,5,27.7586,5.85161,4.82947
4,0,37.3097,7.11971,6.01128
4,1,29.2402,6.38434,3.07395
4,2,41.9472,7.48684,2.4762
4,3,30.0505,6.16032,4.84401
4,4,80.3944,9.98026,9.87456
4,5,31.0356,6.24214,2.91172
5,0,58.7546,8.55835,4.95286
5,1,53.3535,8.16373,4.32421
5,2,45.5474,7.64543,2.51349
5,3,36.8139,6.72206,4.98312
5,4,91.3624,10.5184,7.96948
5,5,35.1068,6.54929,8.39551
6,0,68.1258,9.04844,4.85068
6,1,49.7856,7.88761,6.09918
6,2,41.0574,7.13741,6.32322
6,3,22.7841,5.40518,3.53787
6,4,88.2345,10.1865,4.36141
6,5,37.885,6.64191,6.49857
7,0,48.2997,7.59607,3.15005
7,1,39.835,6.9401,3.04851
7,2,32.6017,6.27681,2.76204
7,3,26.5067,5.61189,2.06269
7,4,58.9352,8.31052,4.74612
7,5,31.0072,5.91548,5.4504
8,0,61.0403,8.42376,4.02774
8,1,51.9334,7.75027,5.0779
8,2,46.6559,7.43936,2.50535
8,3,25.6398,5.51001,2.71901
8,4,79.581,9.50889,3.70333
8,5,34.7639,6.26387,7.86672
