0,0,186.636,112,103.463,7.2661,1.27122,10.583,3.83343,2.77,4.28481,2,2.5,3,0.9,7.79664
0,1,128.03,75,69.2984,4.46692,1.23472,8.66025,3.55748,3.18,10.0516,2,2.5,3,0.9,11.9942
0,2,113.104,72,64.9586,6.10283,0.93855,8.48528,5.20358,4.8,5.6532,2,2.5,3,0.9,10.1062
0,3,122.141,79,73.8804,4.34474,0.774876,8.88819,3.27026,3.73,7.23344,2,2.5,3,0.9,9.84836
0,4,196.031,131,122.569,7.14745,1.28319,11.4455,3.13437,0.81,3.31223,2,2.5,3,0.9,6.44292
0,5,77.5077,65,60.1451,4.43693,0.417994,8.06226,3.94569,1.22,2.7983,2,2.5,3,0.9,6.70428
1,0,135.921,83,76.0855,5.45376,1.46073,9.11043,3.92181,3.48,9.5607,2,2.5,3,0.9,11.788
1,1,138.535,85,78.4855,5.12744,1.38705,9.21954,3.60484,1.83,3.01873,2,2.5,3,0.9,6.74659
1,2,103.665,72,64.7269,6.18109,1.09203,8.48528,5.29196,11.2,3.40809,2,2.5,3,0.9,13.6059
1,3,98.7958,65,60.5932,3.62063,0.786123,8.06226,3.32728,2.98,15.5569,2,2.5,3,0.9,16.7937
1,4,186.184,135,125.941,7.46015,1.59911,11.619,3.18579,2.14,10.0959,2,2.5,3,0.9,11.6926
1,5,60.499,53,48.8328,3.6642,0.502977,7.28011,4.01822,0.77,0.915718,2,2.5,3,0.9,6.13494
2,0,154.26,101,94.4843,4.88612,1.62957,10.0499,2.83966,2.1,0.850512,2,2.5,3,0.9,5.76689
2,1,70.225,47,43.6141,2.08739,1.29852,6.85565,2.70204,6.22,22.1739,2,2.5,3,0.9,23.6163
2,2,100.298,68,62.5677,4.298,1.13433,8.24621,3.82147,2.9,3.2543,2,2.5,3,0.9,7.32558
2,3,72.2487,52,49.06,2.13255,0.807407,7.2111,2.44776,3.17,10.9876,2,2.5,3,0.9,12.5231
2,4,155.113,117,110.683,4.76019,1.55672,10.8167,2.32182,4.19,7.35851,2,2.5,3,0.9,9.8567
2,5,45.349,41,38.4266,2.08695,0.486435,6.40312,2.92604,4.6,2.79587,2,2.5,3,0.9,7.58937
3,0,160.701,98,89.312,6.21351,2.47451,9.89949,3.82453,2.86,2.87864,2,2.5,3,0.9,7.15214
3,1,130.1,84,77.2282,4.88938,1.88244,9.16515,3.50913,1.68,1.38278,2,2.5,3,0.9,6.09167
3,2,106.072,75,67.2172,6.21279,1.56996,8.66025,5.13447,1.71,6.9697,2,2.5,3,0.9,9.89564
3,3,74.3943,53,48.9739,2.84866,1.1774,7.28011,3.27447,2.71,5.50983,2,2.5,3,0.9,8.27554
3,4,167.166,132,122.669,7.03851,2.29246,11.4891,3.0945,3.69,1.01277,2,2.5,3,0.9,6.65415
3,5,64.9459,60,55.2319,4.00265,0.765446,7.74597,3.89027,0.36,7.66053,2,2.5,3,0.9,9.69575
4,0,130.6,65,57.8872,5.07194,2.04081,8.06226,4.82128,4.96,0.980858,2,2.5,3,0.9,8.2987
4,1,104.071,54,48.2772,3.86829,1.85447,7.34847,4.46586,2.36,1.97365,2,2.5,3,0.9,7.03341
4,2,88.7574,47,40.7678,4.79153,1.44063,6.85565,6.54403,7.44,4.22354,2,2.5,3,0.9,11.6652
4,3,68.2779,39,35.3812,2.57976,1.03903,6.245,4.10575,11.9,6.89462,2,2.5,3,0.9,15.0354
4,4,156.418,98,89.2317,6.43107,2.33723,9.89949,3.89284,1.82,3.45485,2,2.5,3,0.9,7.1037
4,5,51.5221,39,35.022,3.20193,0.776047,6.245,4.92412,3.26,13.4373,2,2.5,3,0.9,15.3459
5,0,144.115,77,70.1614,4.8045,2.03413,8.77496,3.77538,1.7,6.05211,2,2.5,3,0.9,8.59253
5,1,98.9117,57,51.8615,3.2651,1.87338,7.54983,3.53598,1.86,18.5552,2,2.5,3,0.9,19.5018
5,2,64.3133,41,36.222,3.34238,1.43567,6.40312,5.18076,12.13,4.89463,2,2.5,3,0.9,14.7646
5,3,62.2862,37,33.8767,1.9571,1.16622,6.08276,3.31884,3.39,7.74457,2,2.5,3,0.9,10.1265
5,4,150.057,100,92.1659,5.24751,2.58655,10,3.0944,3.93,3.16946,2,2.5,3,0.9,7.42467
5,5,47.6491,38,34.6407,2.49475,0.864535,6.16441,3.91675,4.12,13.587,2,2.5,3,0.9,15.3942
6,0,125.806,66,61.4299,2.07753,2.49256,8.12404,2.00059,4.04,6.05456,2,2.5,3,0.9,8.77734
6,1,72.6776,38,34.5061,1.09812,2.39582,6.16441,2.21469,0.97,1.85023,2,2.5,3,0.9,5.41563
6,2,87.7824,47,43.4198,1.93293,1.64731,6.85565,2.59956,2.85,2.49651,2,2.5,3,0.9,6.4166
6,3,54.6815,30,27.8998,0.800531,1.29964,5.47723,1.95784,4.06,5.36927,2,2.5,3,0.9,8.31901
6,4,181.656,109,103.348,2.88553,2.7665,10.4403,1.56517,1.34,3.53746,2,2.5,3,0.9,6.06786
6,5,38.7493,29,27.0728,0.960478,0.966719,5.38516,2.15286,1.84,0.949436,2,2.5,3,0.9,5.38348
7,0,100.072,43,40.2292,0.944709,1.82608,6.55744,1.64117,0.82,1.17715,2,2.5,3,0.9,4.98112
7,1,48.1,24,21.8855,0.484066,1.63044,4.89898,2.11201,7.34,2.04449,2,2.5,3,0.9,9.08714
7,2,56.9977,28,25.9817,0.803716,1.21461,5.2915,2.09912,7.95,10.9815,2,2.5,3,0.9,14.4313
7,3,49.2263,25,23.5548,0.465611,0.979612,5,1.62802,4.47,3.73357,2,2.5,3,0.9,7.52535
7,4,120.373,66,62.8291,1.21947,1.95147,8.12404,1.21191,1.71,3.25654,2,2.5,3,0.9,5.92097
7,5,26.9874,18,16.9419,0.416091,0.641968,4.24264,1.83378,5,9.50592,2,2.5,3,0.9,11.7807
8,0,98.4611,30,27.4675,0.979639,1.5529,5.47723,2.34147,5.48,11.8442,2,2.5,3,0.9,13.9949
8,1,81.4996,29,26.8801,0.869374,1.25052,5.38516,2.0912,3.31,10.0686,2,2.5,3,0.9,11.6947
8,2,52.6826,22,19.8835,0.938604,1.17785,4.69042,3.03954,2.39,17.0738,2,2.5,3,0.9,18.07
8,3,46.8071,21,19.6132,0.581323,0.805435,4.58258,2.03843,6.03,9.34281,2,2.5,3,0.9,12.1599
8,4,116.391,57,53.8095,1.56537,1.62513,7.54983,1.67647,2.21,26.7084,2,2.5,3,0.9,27.223
8,5,30.5855,19,17.8035,0.652806,0.543696,4.3589,2.22012,2.4,20.8187,2,2.5,3,0.9,21.5445
