0,0,12.4698,3.74166,0.561589
0,1,15.5137,4.12311,1.31228
0,2,9.87023,3.31662,1.42965
0,3,13.0626,3.74166,0.504552
0,4,25.4339,5.19615,1.39335
0,5,11.4879,3.4641,1.56711
1,0,24.1946,5.09902,1.10736
1,1,10.2779,3.4641,1.48091
1,2,11.6381,3.60555,0.880491
1,3,11.0238,3.4641,0.827727
1,4,36.0164,6.16441,1.46169
1,5,6.3714,2.64575,0.55708
2,0,27.4581,5.56776,2.49494
2,1,20.1767,4.79583,2.55726
2,2,18.5023,4.58258,0.936117
2,3,17.2274,4.3589,1.86187
2,4,56.59,7.74597,2.51972
2,5,11.9249,3.60555,1.343
3,0,39.793,6.63325,1.79081
3,1,32.7987,6,2.36498
3,2,23.3215,5.09902,2.74672
3,3,21.9914,4.89898,5.80436
3,4,51.0846,7.4162,6.85148
3,5,18.6913,4.47214,0.874898
4,0,28.9768,5.74456,6.85738
4,1,23.3617,5.19615,2.22283
4,2,11.1742,3.74166,1.37273
4,3,21.9536,4.89898,2.71037
4,4,40.3921,6.7082,3.76157
4,5,21.4672,4.79583,4.43281
5,0,49.3887,7.34847,9.1044
5,1,38.7398,6.55744,5.17044
5,2,36.7343,6.32456,4.01211
5,3,25.3207,5.2915,2.14809
5,4,53.1277,7.68115,5.80084
5,5,24.0323,5.09902,2.58808
6,0,50.5449,7.4162,4.1581
6,1,17.7174,4.69042,1.91727
6,2,34.0461,6.08276,1.36328
6,3,16.6763,4.3589,1.86116
6,4,50.0368,7.4162,1.53039
6,5,18.2623,4.47214,3.10957
7,0,34.0895,6.32456,2.72429
7,1,29.6838,5.91608,1.53209
7,2,33.0699,6.08276,2.58122
7,3,28.8293,5.65685,2.00308
7,4,56.6715,7.93725,6.11376
7,5,22.902,5,1.51579
8,0,53.8281,7.68115,5.38998
8,1,38.8346,6.55744,5.57121
8,2,29.06,5.74456,5.49357
8,3,37.3171,6.32456,4.0849
8,4,60.5789,8.12404,9.03652
8,5,26.1734,5.2915,3.77576
10,0,53,7.28011,3.95603
10,1,32,5.65685,3.42182
10,2,39,6.245,2.33935
10,3,39,6.245,4.70624
10,4,65,8.06226,7.2322
10,5,37,6.08276,3.84408
11,0,43,6.55744,2.37997
11,1,50,7.07107,7.71997
11,2,35,5.91608,3.32843
11,3,33,5.74456,1.94968
11,4,72,8.48528,3.53775
11,5,28,5.2915,1.85437
12,0,46,6.78233,2.85497
12,1,25,5,1.83301
12,2,31,5.56776,2.00116
12,3,33,5.74456,3.25219
12,4,62,7.87401,5.34352
12,5,21,4.58258,2.73557
13,0,44,6.63325,4.01131
13,1,41,6.40312,7.20128
13,2,35,5.91608,5.43056
13,3,25,5,2.40714
13,4,73,8.544,5.48546
13,5,34,5.83095,5.52572
14,0,32,5.65685,4.03959
14,1,27,5.19615,2.67303
14,2,33,5.74456,2.18508
14,3,15,3.87298,0.947869
14,4,53,7.28011,3.15667
14,5,16,4,2.13394
15,0,33,5.74456,2.85877
15,1,21,4.58258,5.01371
15,2,15,3.87298,0.766236
15,3,13,3.60555,1.45782
15,4,45,6.7082,6.93152
15,5,18,4.24264,2.77533
16,0,35,5.91608,1.77897
16,1,15,3.87298,2.564
16,2,26,5.09902,1.0079
16,3,11,3.31662,0.623376
16,4,49,7,4.03341
16,5,16,4,1.18496
17,0,17,4.12311,1.3536
17,1,12,3.4641,2.09196
17,2,15,3.87298,0.603772
17,3,13,3.60555,1.08641
17,4,28,5.2915,1.41188
17,5,11,3.31662,1.13172
18,0,16,4,0.706003
18,1,12,3.4641,2.701
18,2,11,3.31662,0.22
18,3,7,2.64575,0.14
18,4,30,5.47723,1.05174
18,5,7,2.64575,0.247117
