0,0,145.433,78,72.7838,3.19952,2.01671,18.2277,4.36008,1.27033,9.32211,2.90288,3.14446,2,2.5,3,0.9,17.5667
0,1,129.275,71,66.3487,2.65642,1.99489,16.9469,0.412462,3.36181,7.74644,2.90944,3.40889,2,2.5,3,0.9,13.6582
0,2,81.8654,46,42.0942,2.32489,1.58086,13.7389,1.95314,0.957542,5.6095,4.25956,4.1568,2,2.5,3,0.9,7.83863
0,3,68.4214,41,38.5062,1.20639,1.28737,11.7186,0.789764,4.84029,5.89196,2.68428,3.86455,2,2.5,3,0.9,6.87515
0,4,192.007,122,116.394,3.26418,2.34147,18.6346,2.13129,3.04287,4.8842,2.61881,2.05111,2,2.5,3,0.9,15.9241
0,5,51.3433,41,38.9049,1.29632,0.798812,8.6635,0,1.75505,11.7207,3.31931,2.21947,2,2.5,3,0.9,6.82034
1,0,166.573,93,86.8903,3.76379,2.3459,19.0849,4.35458,2.09053,4.11869,2.93954,3.42672,2,2.5,3,0.9,14.9674
1,1,126.512,73,67.965,2.69472,2.34029,16.4434,0.413996,2.46661,12.242,2.96048,3.76694,2,2.5,3,0.9,17.8528
1,2,96.7381,59,54.2606,2.94204,1.79732,14.2337,1.94342,2.4409,8.48358,4.31193,4.26071,2,2.5,3,0.9,11.3852
1,3,91.5291,57,53.9375,1.65475,1.40779,13.1514,0.783842,0.974797,14.5186,2.69421,2.94549,2,2.5,3,0.9,14.4242
1,4,160.278,109,103.211,2.87734,2.91185,16.638,2.14741,2.01229,2.80304,2.67846,2.9898,2,2.5,3,0.9,11.6343
1,5,43.1087,36,33.9113,1.123,0.965707,7.84547,0,5.26934,13.3378,3.39221,2.85448,2,2.5,3,0.9,6.75278
2,0,87.4129,55,50.8127,1.57844,2.60884,13.2348,4.40377,5.23923,8.61049,2.19109,5.3035,2,2.5,3,0.9,11.5296
2,1,102.166,62,58.1844,1.62295,2.19265,14.2451,0.410718,3.60925,5.63376,2.15656,4.18759,2,2.5,3,0.9,9.53936
2,2,74.1505,48,44.3167,1.69731,1.98597,12.0288,1.93586,2.71541,6.683,3.14559,5.00511,2,2.5,3,0.9,7.80482
2,3,66.0965,43,40.7341,0.885216,1.38065,10.917,0.782987,1.71843,10.5836,1.97903,4.07966,2,2.5,3,0.9,8.26071
