0,0,149.851,83,76.4081,4.18302,2.40885,18.5633,5.55397,1.27033,9.32211,2.90288,3.14446,2,2.5,3,0.9,18.8203
0,1,127.138,75,68.8805,3.77983,2.33968,16.6243,5.43702,3.36181,7.74644,2.90944,3.40889,2,2.5,3,0.9,15.3894
0,2,88.0702,50,44.6353,3.58618,1.77847,14.6814,3.28595,0.957542,5.6095,4.25956,4.1568,2,2.5,3,0.9,8.81807
0,3,70.9501,43,39.5233,2.0011,1.47558,12.2382,3.77243,4.84029,5.89196,2.68428,3.86455,2,2.5,3,0.9,7.64585
0,4,194.821,129,120.579,5.95571,2.4653,18.9405,3.25456,3.04287,4.8842,2.61881,2.05111,2,2.5,3,0.9,17.1026
0,5,50.5527,41,37.8257,2.3682,0.806139,8.88266,3.91229,1.75505,11.7207,3.31931,2.21947,2,2.5,3,0.9,7.0243
1,0,163.801,99,91.1354,5.05337,2.8112,18.58,4.77293,2.09053,4.11869,2.93954,3.42672,2,2.5,3,0.9,15.0624
1,1,125.858,77,70.388,3.9304,2.68158,16.35,4.65376,2.46661,12.242,2.96048,3.76694,2,2.5,3,0.9,18.9117
1,2,99.7604,62,55.3755,4.5039,2.12064,14.9238,1.48895,2.4409,8.48358,4.31193,4.26071,2,2.5,3,0.9,11.7309
1,3,90.6946,60,55.6518,2.82805,1.52012,13.0728,2.45537,0.974797,14.5186,2.69421,2.94549,2,2.5,3,0.9,14.4841
1,4,161.884,112,103.674,5.23716,3.08866,17.1283,1.67992,2.01229,2.80304,2.67846,2.9898,2,2.5,3,0.9,11.7838
1,5,42.4561,36,32.9151,2.10606,0.978818,8.06397,2.72147,5.26934,13.3378,3.39221,2.85448,2,2.5,3,0.9,6.76638
2,0,89.1016,59,53.652,2.21729,3.1307,13.3219,5.15565,5.23923,8.61049,2.19109,5.3035,2,2.5,3,0.9,11.9927
2,1,102.756,65,60.0616,2.44278,2.49557,14.3076,4.93246,3.60925,5.63376,2.15656,4.18759,2,2.5,3,0.9,11.0705
2,2,70.2762,49,44.1716,2.6207,2.20773,11.6727,2.33842,2.71541,6.683,3.14559,5.00511,2,2.5,3,0.9,7.48836
2,3,68.9126,44,40.9062,1.52691,1.56685,11.5609,3.01595,1.71843,10.5836,1.97903,4.07966,2,2.5,3,0.9,8.88016
2,4,105.96,78,72.3005,2.68533,3.01412,13.4079,2.43473,1.6796,4.05933,1.96867,4.00528,2,2.5,3,0.9,8.67585
2,5,41.1433,36,33.4992,1.55058,0.950258,7.62081,3.19997,2.38016,7.9002,2.45411,2.82184,2,2.5,3,0.9,4.3826
3,0,160.773,100,90.2802,4.92537,4.79444,18.6536,5.02505,0.640566,4.63974,2.89228,4.78936,2,2.5,3,0.9,15.9604
3,1,101.068,66,59.1009,3.25074,3.64832,14.601,4.91533,2.42921,14.7992,2.91685,6.08867,2,2.5,3,0.9,18.0638
3,2,81.036,58,50.8819,4.06554,3.05253,12.8518,1.98887,3.05039,9.51804,4.23627,6.11864,2,2.5,3,0.9,10.8821
3,3,72.2537,50,45.4369,2.27404,2.28907,11.7463,2.79743,2.69869,8.45304,2.65343,5.04099,2,2.5,3,0.9,8.55818
3,4,144.136,114,104.394,5.1437,4.46208,15.3502,2.09879,3.41172,6.04557,2.61212,4.21546,2,2.5,3,0.9,14.3324
3,5,33.5003,31,27.7586,1.74994,1.49143,7.06197,3.0517,2.56028,3.96108,3.34206,5.74741,2,2.5,3,0.9,3.29743
4,0,82.416,44,37.3097,2.66712,4.02316,15.7272,5.52234,5.16773,19.8575,3.79004,12.0687,2,2.5,3,0.9,20.7125
4,1,62.682,35,29.2402,2.12157,3.63825,13.6861,5.44855,1.04888,18.8975,3.84672,13.1543,2,2.5,3,0.9,15.395
4,2,91.763,49,41.9472,4.22704,2.82575,16.3781,2.44769,4.56168,5.71651,5.34257,5.83045,2,2.5,3,0.9,11.0126
4,3,64.3915,34,30.0505,1.90308,2.04645,13.2002,3.16169,5.90903,8.99988,3.35743,8.82182,2,2.5,3,0.9,9.91888
4,4,146.99,90,80.3944,4.99763,4.60793,18.2475,2.51328,1.17302,10.9821,3.29614,5.87183,2,2.5,3,0.9,20.608
4,5,47.6324,35,31.0356,2.43153,1.53282,9.58023,3.34797,2.49745,13.2001,4.1539,5.33062,2,2.5,3,0.9,7.66781
5,0,123.639,66,58.7546,3.19911,4.04633,18.0095,5.78408,2.78432,1.15498,2.88663,7.19676,2,2.5,3,0.9,13.697
5,1,105.836,60,53.3535,2.90828,3.73823,16.1942,5.65716,0.943326,6.60458,2.89032,6.75441,2,2.5,3,0.9,13.2573
5,2,86.009,52,45.5474,3.58707,2.86557,14.4372,3.42055,1.41082,0.3083,4.17538,6.20889,2,2.5,3,0.9,8.21751
5,3,69.1459,41,36.8139,1.8351,2.351,12.6258,3.92095,3.63423,9.26292,2.64282,7.22675,2,2.5,3,0.9,9.66453
5,4,154.322,101,91.3624,4.48476,5.15288,17.7669,3.4299,0.681837,7.57501,2.60235,5.87603,2,2.5,3,0.9,17.8246
5,5,49.2191,39,35.1068,2.16657,1.72664,9.18199,4.06647,2.64077,18.1272,3.2719,4.84934,2,2.5,3,0.9,9.93963
6,0,141.743,75,68.1258,1.83397,5.04025,18.8263,4.97863,2.02638,9.71142,1.42723,7.35486,2,2.5,3,0.9,20.0152
6,1,100.468,56,49.7856,1.36937,4.84508,15.9173,4.93435,0.231031,4.03488,1.45818,10.0996,2,2.5,3,0.9,13.1551
6,2,76.4365,46,41.0574,1.60081,3.34182,13.2877,1.91275,2.28941,10.9137,2.06708,8.14402,2,2.5,3,0.9,11.3394
6,3,42.5352,26,22.7841,0.587077,2.62884,10.0908,2.8717,9.37542,12.4501,1.36593,11.8507,2,2.5,3,0.9,8.66713
6,4,152.502,96,88.2345,2.15048,5.61503,17.6061,2.05407,0.894087,1.3198,1.29244,7.31466,2,2.5,3,0.9,14.0227
6,5,55.108,41,37.885,1.14905,1.96595,9.66141,2.93151,1.78758,5.67722,1.60811,5.30685,2,2.5,3,0.9,5.40999
7,0,125.305,53,48.2997,0.904552,3.79574,19.7066,5.16509,1.6468,2.80678,0.992778,7.86162,2,2.5,3,0.9,13.7332
7,1,99.209,44,39.835,0.750949,3.41408,17.2843,5.05551,2.79475,12.1711,0.999909,8.84385,2,2.5,3,0.9,16.9179
7,2,65.2002,36,32.6017,0.874403,2.52393,12.553,2.37331,1.60116,7.26606,1.42193,7.54706,2,2.5,3,0.9,7.76027
7,3,56.8125,29,26.5067,0.457031,2.03624,12.0281,3.10173,4.16786,14.4495,0.914235,7.67208,2,2.5,3,0.9,10.1272
7,4,111.13,64,58.9352,1.00062,4.0642,15.6705,2.49269,3.84479,4.1812,0.899847,6.82174,2,2.5,3,0.9,11.5983
7,5,49.2078,33,31.0072,0.645497,1.34735,9.38775,3.20031,0.713881,9.99377,1.10369,4.36394,2,2.5,3,0.9,6.08248
8,0,196.997,66,61.0403,1.67424,3.28544,27.1862,5.27327,1.97659,2.71298,1.45434,4.56911,2,2.5,3,0.9,17.8526
8,1,161.086,56,51.9334,1.42056,2.64606,24.0396,5.12367,1.90143,13.3391,1.45016,3.67692,2,2.5,3,0.9,25.9254
8,2,127.611,51,46.6559,1.84117,2.50289,20.3477,2.73244,1.96894,5.25602,2.0923,4.23553,2,2.5,3,0.9,11.7233
