0,683.669,29.5302,39.0178
1,687.44,28.373,45.8448
2,484.707,16.1723,24.2663
3,601.377,25.4364,42.249
4,507.667,17.7137,43.8241
5,599.903,22.2557,35.5764
6,587.483,22.4457,32.2133
7,523.655,15.9542,31.2888
8,803.4,28.4175,43.0174
