0,0,149.851,18.5633,17.0359
0,1,127.138,16.6243,20.1785
0,2,88.0702,14.6814,10.9501
0,3,70.9501,12.2382,8.04857
0,4,194.821,18.9405,16.6019
0,5,50.5527,8.88266,5.91115
1,0,163.801,18.58,19.9605
1,1,125.858,16.35,20.6341
1,2,99.7604,14.9238,13.6108
1,3,90.6946,13.0728,11.2066
1,4,161.884,17.1283,10.9791
1,5,42.4561,8.06397,6.82761
2,0,89.1016,13.3219,13.9495
2,1,102.756,14.3076,13.3539
2,2,70.2762,11.6727,7.04338
2,3,68.9126,11.5609,7.11646
2,4,105.96,13.4079,8.48778
2,5,41.1433,7.62081,3.5934
3,0,160.773,18.6536,21.7805
3,1,101.068,14.601,16.6753
3,2,81.036,12.8518,10.5169
3,3,72.2537,11.7463,11.3266
3,4,144.136,15.3502,15.0504
3,5,33.5003,7.06197,6.36958
4,0,82.416,15.7272,19.9833
4,1,62.682,13.6861,13.7946
4,2,91.763,16.3781,11.1512
4,3,64.3915,13.2002,13.1566
4,4,146.99,18.2475,21.084
4,5,47.6324,9.58023,5.78421
5,0,123.639,18.0095,21.2567
5,1,105.836,16.1942,17.8502
5,2,86.009,14.4372,10.5568
5,3,69.1459,12.6258,12.264
5,4,154.322,17.7669,19.168
5,5,49.2191,9.18199,12.4665
6,0,141.743,18.8263,23.5596
6,1,100.468,15.9173,21.6862
6,2,76.4365,13.2877,15.0505
6,3,42.5352,10.0908,9.38851
6,4,152.502,17.6061,16.9933
6,5,55.108,9.66141,10.5265
7,0,125.305,19.7066,21.0269
7,1,99.209,17.2843,18.2167
7,2,65.2002,12.553,9.37221
7,3,56.8125,12.0281,7.98312
7,4,111.13,15.6705,13.8307
7,5,49.2078,9.38775,9.39296
8,0,196.997,27.1862,30.638
8,1,161.086,24.0396,27.2866
8,2,127.611,20.3477,10.8588
8,3,63.9859,13.7506,8.74663
8,4,177.715,21.2347,17.613
8,5,60.8769,10.969,13.8331
