0,0,0,0.288646,0.0202224,0.020612
0,0,1,0.306385,0.0210018,0.0213583
0,0,2,0.339919,0.0237762,0.0241309
0,0,3,0.377097,0.0260517,0.0263534
0,0,4,0.422739,0.0152554,0.0152814
0,0,5,0.534989,0.0187822,0.0187771
0,1,0,0.377511,0.0210241,0.0212468
0,1,1,0.393463,0.0205381,0.0207039
0,1,2,0.507034,0.0230825,0.0229962
0,1,3,0.467674,0.0228738,0.0229062
0,1,4,0.528299,0.0115732,0.0115447
0,1,5,0.630556,0.00933724,0.00929771
0,2,0,0.491694,0.018655,0.018578
0,2,1,0.506776,0.0192414,0.0191253
0,2,2,0.541438,0.0204469,0.0202979
0,2,3,0.579688,0.0201988,0.0199611
0,2,4,0.600419,0.0103123,0.0102504
0,2,5,0.70664,0.00883805,0.00879677
0,3,0,0.486443,0.0208446,0.0207611
0,3,1,0.486701,0.0209267,0.0208418
0,3,2,0.564667,0.0209609,0.0207441
0,3,3,0.549602,0.0215246,0.021337
0,3,4,0.607177,0.0110449,0.010968
0,3,5,0.726692,0.00925734,0.00920245
0,4,0,0.468053,0.0211581,0.0211466
0,4,1,0.489935,0.0208919,0.0208273
0,4,2,0.436,0.022282,0.022406
0,4,3,0.490926,0.0214164,0.0213951
0,4,4,0.555357,0.0115118,0.0114756
0,4,5,0.65952,0.00968526,0.00964784
0,5,0,0.593922,0.0218503,0.0214923
0,5,1,0.570216,0.0198181,0.0195867
0,5,2,0.637636,0.0215328,0.0211501
0,5,3,0.628542,0.0209801,0.0206432
0,5,4,0.728192,0.0106388,0.010506
0,5,5,0.819594,0.00990135,0.00984774
0,6,0,0.584802,0.0245133,0.0240852
0,6,1,0.581817,0.0227548,0.0224015
0,6,2,0.62615,0.0234548,0.0230271
0,6,3,0.598921,0.0243248,0.0239547
0,6,4,0.672126,0.012028,0.0119005
0,6,5,0.805703,0.0103342,0.0102612
0,7,0,0.524555,0.020664,0.0205194
0,7,1,0.557594,0.0207005,0.0204758
0,7,2,0.588392,0.0216944,0.0214353
0,7,3,0.61933,0.021209,0.020887
0,7,4,0.639688,0.0110451,0.0109624
0,7,5,0.767933,0.0098313,0.009781
0,8,0,0.510932,0.0203614,0.0202525
0,8,1,0.539119,0.0209621,0.0207769
0,8,2,0.502083,0.0226607,0.0226067
0,8,3,0.563985,0.0215257,0.0213305
0,8,4,0.621863,0.0110873,0.011015
0,8,5,0.742522,0.00971998,0.00967421
0,10,0,0.508805,0.0207984,0.0206893
0,10,1,0.544373,0.0207293,0.0205361
0,10,2,0.511102,0.0216518,0.0215813
0,10,3,0.550079,0.0216309,0.0214672
0,10,4,0.615947,0.0111571,0.0110874
0,10,5,0.753947,0.00973896,0.00969215
0,11,0,0.591103,0.0212147,0.0208878
0,11,1,0.56086,0.0202582,0.0200367
0,11,2,0.523762,0.0212247,0.0211282
0,11,3,0.607896,0.021306,0.0210095
0,11,4,0.641187,0.0112556,0.0111682
0,11,5,0.782576,0.00984463,0.00979345
0,12,0,0.616583,0.0222143,0.0217701
0,12,1,0.587172,0.022615,0.0222496
0,12,2,0.631161,0.0243999,0.0239142
0,12,3,0.588324,0.0242854,0.0239517
0,12,4,0.692844,0.0120376,0.0118916
0,12,5,0.822638,0.0103044,0.0102311
0,13,0,0.534088,0.0205437,0.0203786
0,13,1,0.6012,0.020739,0.0204021
0,13,2,0.618552,0.0212864,0.0209636
0,13,3,0.629176,0.0213659,0.0210127
0,13,4,0.720401,0.0106542,0.0105267
0,13,5,0.838338,0.0100307,0.00997085
0,14,0,0.437701,0.0207815,0.0208456
0,14,1,0.444497,0.0201112,0.0201549
0,14,2,0.475809,0.0212669,0.0212815
0,14,3,0.441985,0.0213494,0.0214472
0,14,4,0.538741,0.0113719,0.0113469
0,14,5,0.643676,0.00961464,0.00958058
0,15,0,0.464607,0.0202602,0.0202361
0,15,1,0.521316,0.0207383,0.0205634
0,15,2,0.492171,0.021797,0.0217602
0,15,3,0.515453,0.0214737,0.0213774
0,15,4,0.576912,0.0111251,0.0110676
0,15,5,0.700076,0.00920732,0.00915776
0,16,0,0.469289,0.0188637,0.0188329
0,16,1,0.48504,0.0186417,0.0185787
0,16,2,0.53297,0.0201909,0.0200656
0,16,3,0.493935,0.0199243,0.0198898
0,16,4,0.556662,0.0104215,0.0103832
0,16,5,0.667948,0.00881214,0.00877556
0,17,0,0.393406,0.0211788,0.0213557
0,17,1,0.409689,0.0207898,0.0209133
0,17,2,0.492933,0.023211,0.0231668
0,17,3,0.46545,0.0229171,0.0229563
0,17,4,0.532401,0.0116907,0.0116588
0,17,5,0.629683,0.00943694,0.00939602
0,18,0,0.331633,0.0215689,0.0218554
0,18,1,0.337795,0.0214523,0.0217139
0,18,2,0.392,0.0255062,0.0257382
0,18,3,0.422704,0.0265758,0.0267375
0,18,4,0.472483,0.0162182,0.0162211
0,18,5,0.60653,0.02081,0.0207973
