0,0,48.5914,14,11.9899,0.457165,1.5529,3.74166,3.64105,5.48,11.86,12.6488,2,2.5,3,0.9,0
0,1,47.2835,17,15.2398,0.509633,1.25052,4.12311,2.67252,3.31,23.49,9.93347,2,2.5,3,0.9,0
0,2,25.57,11,9.35285,0.469302,1.17785,3.31662,4.31507,2.39,33.68,13.1544,2,2.5,3,0.9,0
0,3,32.9601,14,12.807,0.387549,0.805435,3.74166,2.4915,6.03,8.21,5.90546,2,2.5,3,0.9,0
0,4,55.8294,27,24.6334,0.741489,1.62513,5.19615,2.09375,2.21,7.11,6.46232,2,2.5,3,0.9,0
0,5,20.4972,12,11.044,0.412299,0.543696,3.4641,2.60993,2.4,9.05,4.03992,2,2.5,3,0.9,0
1,0,60.3535,26,23.6027,0.57122,1.82608,5.09902,2.19143,0.82,2.85,9.23019,2,2.5,3,0.9,0
1,1,20.7379,12,10.1275,0.242033,1.63044,3.4641,3.95601,7.34,5.21,16.4928,2,2.5,3,0.9,0
1,2,27.3664,13,11.4122,0.373154,1.21461,3.60555,3.3053,7.95,1.29,9.98336,2,2.5,3,0.9,0
1,3,22.1794,12,10.7969,0.223493,0.979612,3.4641,2.86434,4.47,4.95,8.87196,2,2.5,3,0.9,0
1,4,65.4618,38,35.3464,0.702117,1.95147,6.16441,1.53191,1.71,7.12,7.19458,2,2.5,3,0.9,0
1,5,9.53838,7,6.19622,0.161813,0.641968,2.64575,3.76999,5,12.13,7.34777,2,2.5,3,0.9,0
2,0,56.9557,31,27.5316,0.975809,2.49256,5.56776,2.59604,4.04,12.31,8.56282,2,2.5,3,0.9,0
2,1,39.0098,23,19.9395,0.664653,2.39582,4.79583,2.97874,0.97,17.38,16.5897,2,2.5,3,0.9,0
2,2,35.302,21,18.489,0.86365,1.64731,4.58258,3.23829,2.85,7.55,6.74088,2,2.5,3,0.9,0
2,3,32.5183,19,17.1934,0.507003,1.29964,4.3589,2.46654,4.06,3.63,10.7933,2,2.5,3,0.9,0
2,4,93.7946,60,55.6451,1.58837,2.7665,7.74597,1.74573,1.34,13.84,5.72116,2,2.5,3,0.9,0
2,5,16.3235,13,11.6027,0.430559,0.966719,3.60555,3.09846,1.84,11.12,7.28286,2,2.5,3,0.9,0
3,0,79.3623,44,39.2204,2.74543,2.03413,6.63325,3.94566,1.7,4.62,6.07307,2,2.5,3,0.9,0
3,1,61.2164,36,32.0645,2.06217,1.87338,6,3.7203,1.86,11.16,7.37471,2,2.5,3,0.9,0
3,2,40.0498,26,22.4448,2.11956,1.43567,5.09902,5.40582,12.13,13.36,7.96557,2,2.5,3,0.9,0
3,3,39.4159,24,21.5643,1.26947,1.16622,4.89898,3.52756,3.39,9.77,7.29707,2,2.5,3,0.9,0
3,4,78.4506,55,49.5273,2.88613,2.58655,7.4162,3.25398,3.93,7.52,5.90657,2,2.5,3,0.9,0
3,5,24.4441,20,17.8224,1.31303,0.864535,4.47214,4.18424,4.12,5.79,5.06948,2,2.5,3,0.9,0
4,0,66.0019,33,28.3842,2.57499,2.04081,5.74456,5.12342,4.96,13.48,7.02357,2,2.5,3,0.9,0
4,1,48.063,27,23.2114,1.93414,1.85447,5.19615,4.82683,2.36,15.16,7.43205,2,2.5,3,0.9,0
4,2,23.2111,14,11.1321,1.42726,1.44063,3.74166,7.60648,7.44,9.38,4.8571,2,2.5,3,0.9,0
4,3,40.2266,24,21.3734,1.58755,1.03903,4.89898,4.27206,11.9,14.35,6.40645,2,2.5,3,0.9,0
