0,0,181.357,25.9689,10.6023
0,1,119.904,21.6613,12.4279
0,2,136.732,22.0434,20.7751
0,3,126.912,20.1518,7.17566
0,4,199.399,24.5666,14.0373
0,5,79.2382,13.2723,11.2117
1,0,144.217,24.3034,8.92756
1,1,110.757,20.6261,17.2751
1,2,116.207,20.0325,9.95316
1,3,98.9026,18.172,8.22651
1,4,193.967,23.494,10.7016
1,5,72.4096,12.574,6.71653
2,0,153.016,22.7309,15.2749
2,1,57.9738,14.4319,8.4181
2,2,93.2528,17.425,6.26555
2,3,84.1872,15.4953,9.81336
2,4,171.974,21.2662,10.4922
2,5,47.0087,9.95776,5.5728
3,0,155.233,24.5327,11.4609
3,1,127.219,20.9045,12.1636
3,2,85.4296,17.2317,11.0261
3,3,52.5922,13.167,14.1639
3,4,155.742,20.34,22.0335
3,5,74.3304,12.4342,4.40274
4,0,174.539,29.1252,43.275
4,1,119.076,24.0167,15.6985
4,2,68.0112,19.0643,9.25587
4,3,76.235,18.2374,10.9014
4,4,169.249,24.5701,19.0206
4,5,46.585,11.3603,9.94196
5,0,162.126,26.2967,31.8799
5,1,73.6467,18.8368,11.8994
5,2,71.8395,17.2358,10.055
5,3,57.5024,15.9798,6.80831
5,4,166.159,23.2623,21.6502
5,5,51.3905,11.4163,6.38781
6,0,108.16,23.5051,13.0196
6,1,66.9362,19.6025,13.6724
6,2,76.5615,18.8768,6.37613
6,3,43.8325,14.1583,6.92196
6,4,174.229,24.6585,12.6195
6,5,37.7997,10.1612,7.06936
7,0,91.0371,22.4927,11.3218
7,1,44.2516,16.4773,7.99969
7,2,59.0699,17.3287,7.72487
7,3,46.3736,14.1104,5.43103
7,4,93.2598,19.6241,12.5727
7,5,29.7487,9.21115,3.07353
8,0,87.76,30.5485,14.3533
8,1,81.0484,23.2297,15.176
8,2,39.9404,17.3309,9.329
8,3,32.1056,13.2496,4.16644
8,4,79.5453,19.1392,13.3404
8,5,24.9875,8.85589,3.83604
