0,0,149.294,90,80.0634,8.58691,1.34967,11.9089,5.69505,1.96,13.49,2,2.5,3,0.9,15.4375
0,1,121.923,77,69.2719,6.3724,1.35574,12.7154,4.88473,4.72,4.67,2,2.5,3,0.9,9.38125
0,2,89.3357,53,47.0674,4.93561,0.997024,15.5258,5.56821,7.15,8.51,2,2.5,3,0.9,13.2139
0,3,76.5297,48,43.8772,3.30397,0.818843,15.8193,3.99845,6.9,4.56,2,2.5,3,0.9,10.2201
0,4,202.64,139,127.776,9.93212,1.29161,9.24133,4.12749,3.9,3.26,2,2.5,3,0.9,7.93308
0,5,51.5761,43,38.7601,3.82814,0.411741,16.9257,5.24441,2.11,14.48,2,2.5,3,0.9,16.1767
1,0,158.67,105,92.2677,11.1008,1.63151,11.1851,6.38853,3.03,10.36,2,2.5,3,0.9,13.3185
1,1,122.698,80,71.1274,7.33625,1.53636,12.6354,5.47687,3.32,14.69,2,2.5,3,0.9,16.6395
1,2,97.4128,64,56.2562,6.60415,1.13965,14.2978,6.23363,3.24,8.24,2,2.5,3,0.9,11.7181
1,3,89.6621,62,56.4682,4.72888,0.802889,13.981,4.44681,1.54,9.62,2,2.5,3,0.9,11.6082
1,4,158.234,114,103.327,9.02618,1.64679,10.351,4.63857,2.77,2.11,2,2.5,3,0.9,7.32812
1,5,45.6919,40,35.5529,3.94595,0.501163,17.7995,5.89346,7.3,8.12,2,2.5,3,0.9,13.1916
2,0,95.7967,67,60.2397,5.03367,1.7266,13.63,4.43707,5.78,1.62,2,2.5,3,0.9,8.7052
2,1,108.359,72,65.9119,4.69203,1.39604,12.9064,3.78,4.12,2.15,2,2.5,3,0.9,7.47966
2,2,71.4278,51,46.0724,3.73982,1.18776,15.5431,4.31027,5.31,6.16,2,2.5,3,0.9,10.2362
2,3,69.4437,46,42.6231,2.49326,0.88368,15.9354,3.10612,4.41,12.38,2,2.5,3,0.9,14.2275
2,4,108.797,82,75.8049,4.61378,1.58129,11.9575,3.23187,1.29,3.31,2,2.5,3,0.9,6.56698
2,5,42.6456,38,34.852,2.6639,0.484099,17.6954,4.05869,3.07,3.51,2,2.5,3,0.9,7.634
3,0,160.31,107,94.0052,10.2695,2.72539,11.0785,5.80083,2.46,10.22,2,2.5,3,0.9,12.8144
3,1,104.771,72,64.0107,5.99397,1.99538,13.3113,4.97229,2.42,11.4,2,2.5,3,0.9,13.4388
3,2,86.4944,63,55.4273,5.90167,1.67098,14.3921,5.65387,5.19,10.61,2,2.5,3,0.9,13.8396
3,3,72.8752,52,47.1408,3.60054,1.25863,15.3346,4.05569,2.02,4.59,2,2.5,3,0.9,7.8522
3,4,151.544,123,111.794,8.84101,2.36496,9.93887,4.19931,3.9,5.68,2,2.5,3,0.9,9.22857
3,5,35.1523,33,29.2747,2.95531,0.76999,19.6408,5.36049,3.4,8.96,2,2.5,3,0.9,11.859
4,0,88.4912,49,41.3342,5.48886,2.17691,17.0241,7.05127,8.79,11.22,2,2.5,3,0.9,16.5207
4,1,67.0731,38,32.3182,3.69222,1.98958,19.1548,6.06646,2.18,7.2,2,2.5,3,0.9,10.6515
4,2,89.3705,49,42.1119,5.35739,1.53073,16.7122,6.75528,3.98,11.43,2,2.5,3,0.9,14.5664
4,3,69.6554,38,33.8249,3.07093,1.10415,18.271,4.8209,5.88,7.47,2,2.5,3,0.9,11.5618
4,4,147.418,92,81.8818,7.71804,2.40018,11.7391,5.00512,1.36,1.72,2,2.5,3,0.9,7.06535
4,5,46.7293,35,30.5533,3.6583,0.78838,19.3834,6.35792,2.86,7.2,2,2.5,3,0.9,10.9774
5,0,120.704,67,59.3117,5.45933,2.22894,13.8553,4.88757,4.06,13.1,2,2.5,3,0.9,15.2329
5,1,108.989,63,56.5591,4.45269,1.98821,14.0794,4.18037,0.54,9.19,2,2.5,3,0.9,11.0582
5,2,87.5257,53,47.261,4.21513,1.52385,15.4588,4.7359,2.98,5.96,2,2.5,3,0.9,9.32152
5,3,68.6908,41,37.3581,2.41017,1.23173,17.1753,3.42577,3.75,10.44,2,2.5,3,0.9,12.444
5,4,156.486,103,94.0182,6.28542,2.69643,10.814,3.54991,0.44,9.59,2,2.5,3,0.9,11.1724
5,5,51.6564,41,36.9946,3.11726,0.888142,17.3261,4.47434,3.63,16.2,2,2.5,3,0.9,17.7679
6,0,144.559,79,72.2714,4.01676,2.71182,12.333,2.95124,2.47,7.71,2,2.5,3,0.9,9.71158
6,1,103.651,58,52.8549,2.55797,2.58715,14.4498,2.56983,2.25,9.2,2,2.5,3,0.9,10.7873
6,2,76.8509,46,41.9332,2.28285,1.78399,16.2137,2.89078,5.46,12.36,2,2.5,3,0.9,14.5258
6,3,50.3904,30,27.4963,1.10045,1.40325,19.9627,2.12515,12.68,12.45,2,2.5,3,0.9,18.4489
6,4,158.041,99,92.3014,3.76979,2.92877,10.7956,2.16872,1.97,1.05,2,2.5,3,0.9,5.45406
6,5,55.125,41,38.0429,1.94517,1.01189,16.8492,2.71505,1.93,11.38,2,2.5,3,0.9,12.6752
7,0,128.826,55,51.321,1.62043,2.05854,14.4812,1.6766,3.5,7.9,2,2.5,3,0.9,9.87578
7,1,106.043,47,43.9717,1.20112,1.82715,15.622,1.45046,3.28,1.09,2,2.5,3,0.9,5.84041
7,2,67.861,37,34.6063,1.064,1.32969,17.6076,1.6326,2.79,5.81,2,2.5,3,0.9,8.01658
7,3,61.608,31,29.2789,0.658917,1.06221,19.0452,1.19501,4.86,17,2,2.5,3,0.9,18.2786
7,4,120.312,68,64.3775,1.50041,2.12208,12.8258,1.23757,5.05,3.25,2,2.5,3,0.9,7.59319
7,5,49.727,33,31.4033,0.907209,0.68954,18.3074,1.53401,1.23,12.13,2,2.5,3,0.9,13.0791
8,0,196.722,67,62.0337,3.19695,1.7693,13.2217,2.73655,6.05,5.24,2,2.5,3,0.9,9.57125
8,1,160.999,57,53.2324,2.35914,1.40842,14.2044,2.35327,2.43,8.31,2,2.5,3,0.9,10.0279
8,2,132.751,53,49.204,2.46836,1.32769,14.8239,2.66381,2.09,8.39,2,2.5,3,0.9,10.0953
8,3,63.6594,28,26.1329,0.963872,0.903234,20.2762,1.95851,3.17,4.83,2,2.5,3,0.9,7.56793
8,4,177.283,85,80.1812,3.03748,1.78137,11.5089,2.01157,4.05,5.51,2,2.5,3,0.9,8.41837
8,5,60.6904,37,34.7591,1.64736,0.593532,17.5099,2.5166,1.36,14.08,2,2.5,3,0.9,15.0496
