0,0,181.419,57,54.0841,0.507044,2.40885,25.9648,4.28785,2.39595,2.52753,2.87933,2.0751,2,2.5,3,0.9,14.4193
0,1,119.86,38,35.2967,0.363664,2.33968,21.6648,0.414962,2.33508,8.01061,2.90905,2.9782,2,2.5,3,0.9,12.4092
0,2,133.856,44,41.1633,1.05821,1.77847,22.2546,1.91048,1.51535,14.6479,4.20831,2.87881,2,2.5,3,0.9,21.8543
0,3,123.011,44,41.1809,1.34326,1.47585,20.4389,0.792504,0.60723,4.3737,2.63992,1.9781,2,2.5,3,0.9,8.79058
0,4,189.457,73,67.0019,3.53283,2.4653,25.1323,2.21539,1.53995,5.40346,2.61744,2.00154,2,2.5,3,0.9,15.5532
0,5,74.4966,38,34.9665,2.22738,0.806155,13.6475,0,1.51358,9.39465,3.29336,1.38085,2,2.5,3,0.9,8.27426
1,0,144.372,44,40.8215,0.367257,2.8112,24.2921,4.38529,1.36297,5.38578,2.95765,3.82365,2,2.5,3,0.9,13.9618
1,1,110.801,37,33.9862,0.33225,2.68158,20.6227,0.419622,1.04876,13.8165,2.95041,4.1172,2,2.5,3,0.9,17.0894
1,2,113.918,40,36.9767,0.902658,2.12064,20.2077,1.93344,3.77171,8.7465,4.28912,3.26054,2,2.5,3,0.9,13.649
1,3,96.0228,34,31.5057,0.97394,1.52039,18.4119,0.800451,2.19556,2.68535,2.68904,2.51606,2,2.5,3,0.9,6.53335
1,4,184.836,77,70.4147,3.49652,3.0888,23.9987,2.22352,0.975322,4.59857,2.66428,2.49194,2,2.5,3,0.9,14.3662
1,5,68.3192,36,33.0412,1.97998,0.978818,12.9059,0,1.66465,16.3618,3.36029,2.10006,2,2.5,3,0.9,11.9557
2,0,152.642,55,51.3652,0.503089,3.13172,22.7553,4.35641,2.75842,1.13967,2.13881,3.41494,2,2.5,3,0.9,12.2287
2,1,57.7799,23,20.2782,0.226337,2.4955,14.451,0.437177,2.38365,16.0138,2.19111,5.73338,2,2.5,3,0.9,10.3368
2,2,91.0774,35,31.9268,0.865559,2.20766,17.6021,1.95935,2.81885,5.07467,3.10257,3.45425,2,2.5,3,0.9,8.10308
2,3,81.4701,34,31.3655,1.06733,1.56719,15.7214,0.804028,2.58408,13.1901,1.96737,3.33862,2,2.5,3,0.9,11.9842
2,4,163.082,74,67.3033,3.6825,3.01421,21.7669,2.23568,1.19862,8.46522,1.94228,2.79889,2,2.5,3,0.9,17.0856
2,5,44.065,25,22.5429,1.50682,0.950231,10.2426,0,3.44442,3.08407,2.44552,2.48536,2,2.5,3,0.9,3.22589
3,0,153.828,54,48.2779,0.926444,4.79568,24.6238,4.55072,1.17452,3.82115,2.89583,5.49798,2,2.5,3,0.9,15.0219
3,1,125.907,48,43.4658,0.885957,3.64823,20.9953,0.425649,1.86886,1.91069,2.87868,4.80092,2,2.5,3,0.9,9.64812
3,2,81.4091,33,28.4169,1.53068,3.05245,17.5628,2.07557,2.29505,13.4697,4.17997,4.65032,2,2.5,3,0.9,12.8762
3,3,49.1806,22,18.4152,1.29534,2.28948,13.5086,0.886117,0.508093,20.0557,2.64586,4.68644,2,2.5,3,0.9,10.4594
3,4,140.265,71,59.9111,6.62693,4.46197,21.2121,2.40971,2.73926,4.24382,2.59711,3.52659,2,2.5,3,0.9,11.7824
3,5,65.6051,40,33.9866,4.52195,1.49143,13.094,0,1.4633,15.7807,3.25767,2.66816,2,2.5,3,0.9,11.1522
4,0,173.343,48,43.1467,0.830108,4.02316,29.2076,4.52614,4.71474,25.7763,3.66255,7.02357,2,2.5,3,0.9,48.7196
4,1,118.065,35,30.7106,0.65119,3.63825,24.0975,0.439277,1.08401,12.4089,3.68539,7.43205,2,2.5,3,0.9,18.4509
4,2,64.6629,20,16.2385,0.935126,2.82634,19.4109,2.20132,3.60381,15.9531,5.35798,4.8571,2,2.5,3,0.9,12.0053
4,3,71.3487,23,19.5885,1.36508,2.04645,18.719,0.870907,4.95814,11.2162,3.32848,6.40645,2,2.5,3,0.9,10.6624
4,4,152.046,60,49.7469,5.64512,4.60793,25.6178,2.45245,3.39466,6.91504,3.28075,5.20523,2,2.5,3,0.9,16.8815
4,5,40.8608,21,17.0741,2.39306,1.53286,11.948,0,2.3641,11.9651,4.13292,4.49511,2,2.5,3,0.9,5.86607
5,0,162.426,50,45.5944,0.359233,4.04633,26.2764,4.46162,2.33242,9.91704,2.85825,6.07307,2,2.5,3,0.9,22.3184
5,1,73.7436,25,21.0677,0.193238,3.73911,18.8278,0.457385,2.91046,18.6484,2.90065,7.37471,2,2.5,3,0.9,15.4563
5,2,70.5657,25,21.6488,0.485615,2.86557,17.3558,2.06398,5.24304,10.3563,4.24711,7.96557,2,2.5,3,0.9,10.9445
5,3,55.9366,19,16.1805,0.468485,2.351,16.1483,0.870975,2.33368,3.68904,2.66117,7.29707,2,2.5,3,0.9,5.59933
5,4,159.143,65,57.3065,2.54067,5.15288,23.6773,2.30634,2.56942,9.12484,2.60408,5.90657,2,2.5,3,0.9,19.9351
5,5,48.7793,25,22.0898,1.18355,1.72669,11.6661,0,1.55917,10.2622,3.27616,5.06948,2,2.5,3,0.9,6.2513
6,0,107.905,34,28.7395,0.218677,5.04181,23.5255,4.8132,4.1286,12.05,1.44236,8.56282,2,2.5,3,0.9,18.0842
6,1,66.7239,23,17.9947,0.159147,4.84612,19.6226,0.492653,1.31967,3.612,1.5287,16.5897,2,2.5,3,0.9,11.798
6,2,75.1909,25,21.2235,0.434722,3.34182,19.005,2.10534,1.00167,7.22647,2.06362,6.74088,2,2.5,3,0.9,8.48744
6,3,42.6959,16,13.018,0.353168,2.62884,14.2894,0.911634,2.65568,13.5219,1.34524,10.7933,2,2.5,3,0.9,7.74539
6,4,167.575,65,57.1103,2.2744,5.61533,25.0512,2.31427,1.42931,4.44897,1.2822,5.72116,2,2.5,3,0.9,15.1401
6,5,36.0138,19,16.2288,0.805228,1.96595,10.3543,0,2.40313,8.70566,1.64319,7.28286,2,2.5,3,0.9,4.51774
7,0,91.1148,26,22.1419,0.0624473,3.79561,22.4856,4.77741,2.68081,4.22414,1.01132,9.23019,2,2.5,3,0.9,11.3119
7,1,44.2831,15,11.5473,0.0387595,3.41396,16.4736,0.500691,3.83345,1.66661,1.07637,16.4928,2,2.5,3,0.9,7.80886
7,2,58.7124,18,15.3585,0.116885,2.52462,17.3681,2.09471,2.9617,6.42532,1.45414,9.98336,2,2.5,3,0.9,7.79541
7,3,45.951,16,13.8319,0.131885,2.03617,14.1601,0.857988,4.78048,1.20043,0.925633,8.87196,2,2.5,3,0.9,5.13046
7,4,91.8786,33,28.5047,0.431204,4.06406,19.7372,2.35403,1.19696,14.2009,0.898145,7.19458,2,2.5,3,0.9,15.409
7,5,29.2282,14,12.4311,0.221569,1.34735,9.27733,0,3.66661,10.3054,1.14536,7.34777,2,2.5,3,0.9,4.08158
8,0,88.0096,16,12.6762,0.0370019,3.28678,30.5201,5.13529,3.96537,4.99275,1.55459,12.6488,2,2.5,3,0.9,13.9014
8,1,81.2487,19,16.3059,0.0472719,2.64679,23.2082,0.449124,3.56976,9.86137,1.52252,9.93347,2,2.5,3,0.9,12.3552
8,2,39.7196,11,8.42842,0.0687769,2.5028,17.3609,2.33263,1.84347,22.4515,2.25126,13.1544,2,2.5,3,0.9,10.5916
8,3,31.8131,10,8.21589,0.079367,1.70475,13.2923,0.902797,2.67315,20.1248,1.38695,5.90546,2,2.5,3,0.9,6.89566
8,4,78.4026,26,22.2292,0.327119,3.44363,19.2442,2.37828,1.14521,21.7634,1.34451,6.46232,2,2.5,3,0.9,18.2905
8,5,24.5626,11,9.67207,0.167624,1.1603,8.91661,0,1.19537,11.2353,1.69402,4.03992,2,2.5,3,0.9,3.17336
