0,0,149.373,90,80.106,8.58691,1.30713,18.6371,4.57101,1.27033,9.32211,2.90288,3.14446,2,2.5,3,0.9,18.1588
0,1,121.99,77,69.31,6.3724,1.31761,16.1974,0.428207,3.36181,7.74644,2.90944,3.40889,2,2.5,3,0.9,12.8893
0,2,89.3885,53,47.0952,4.93561,0.969219,14.5674,2.0114,0.957542,5.6095,4.25956,4.1568,2,2.5,3,0.9,8.56974
0,3,76.5723,48,43.9016,3.30397,0.7944,12.5893,0.81097,4.84029,5.89196,2.68428,3.86455,2,2.5,3,0.9,7.69547
0,4,202.694,139,127.811,9.93212,1.25704,19.4354,2.21137,3.04287,4.8842,2.61881,2.05111,2,2.5,3,0.9,16.8529
0,5,51.5918,43,38.7719,3.82814,0.399977,9.14458,0,1.75505,11.7207,3.31931,2.21947,2,2.5,3,0.9,6.85336
1,0,158.759,105,92.3191,11.1008,1.58009,18.6551,4.62735,2.09053,4.11869,2.93954,3.42672,2,2.5,3,0.9,14.4801
1,1,122.773,80,71.1706,7.33625,1.49315,16.2585,0.433259,2.46661,12.242,2.96048,3.76694,2,2.5,3,0.9,17.3258
1,2,97.4678,64,56.288,6.60415,1.10787,14.6636,2.03219,2.4409,8.48358,4.31193,4.26071,2,2.5,3,0.9,11.4857
1,3,89.7001,62,56.4922,4.72888,0.778922,13.0461,0.814043,0.974797,14.5186,2.69421,2.94549,2,2.5,3,0.9,14.1373
1,4,158.301,114,103.371,9.02618,1.60272,17.096,2.24244,2.01229,2.80304,2.67846,2.9898,2,2.5,3,0.9,11.5362
1,5,45.7103,40,35.5672,3.94595,0.486844,8.56675,0,5.26934,13.3378,3.39221,2.85448,2,2.5,3,0.9,7.1603
2,0,95.8833,67,60.2941,5.03367,1.67218,13.6527,4.521,5.23923,8.61049,2.19109,5.3035,2,2.5,3,0.9,12.6848
2,1,108.423,72,65.9512,4.69203,1.35678,14.5239,0.420793,3.60925,5.63376,2.15656,4.18759,2,2.5,3,0.9,10.1241
2,2,71.4792,51,46.1055,3.73982,1.15464,11.5907,1.97704,2.71541,6.683,3.14559,5.00511,2,2.5,3,0.9,7.52911
2,3,69.4867,46,42.6494,2.49326,0.857302,11.4455,0.799998,1.71843,10.5836,1.97903,4.07966,2,2.5,3,0.9,8.68517
2,4,108.857,82,75.8472,4.61378,1.53897,13.4752,2.19831,1.6796,4.05933,1.96867,4.00528,2,2.5,3,0.9,8.71604
2,5,42.6625,38,34.8658,2.6639,0.470268,7.8478,0,2.38016,7.9002,2.45411,2.82184,2,2.5,3,0.9,4.31132
3,0,160.457,107,94.0911,10.2695,2.63949,18.6739,4.62669,0.640566,4.63974,2.89228,4.78936,2,2.5,3,0.9,15.6153
3,1,104.863,72,64.0668,5.99397,1.93926,14.6336,0.43317,2.42921,14.7992,2.91685,6.08867,2,2.5,3,0.9,17.8804
3,2,86.5671,63,55.4739,5.90167,1.62438,13.1051,2.02979,3.05039,9.51804,4.23627,6.11864,2,2.5,3,0.9,11.5968
3,3,72.9333,52,47.1784,3.60054,1.22106,11.653,0.817531,2.69869,8.45304,2.65343,5.04099,2,2.5,3,0.9,8.37677
3,4,151.63,123,111.857,8.84101,2.30166,15.7002,2.23591,3.41172,6.04557,2.61212,4.21546,2,2.5,3,0.9,14.9984
3,5,35.1788,33,29.2967,2.95531,0.74799,7.27469,0,2.56028,3.96108,3.34206,5.74741,2,2.5,3,0.9,3.27195
4,0,88.6381,49,41.4028,5.48886,2.10829,16.106,4.81505,5.16773,19.8575,3.79004,12.0687,2,2.5,3,0.9,22.1468
4,1,67.1893,38,32.3742,3.69222,1.93362,13.708,0.452422,1.04888,18.8975,3.84672,13.1543,2,2.5,3,0.9,15.9893
4,2,89.4611,49,42.1546,5.35739,1.48804,15.8593,2.07755,4.56168,5.71651,5.34257,5.83045,2,2.5,3,0.9,10.6003
4,3,69.7233,38,33.8579,3.07093,1.07119,13.3683,0.832469,5.90903,8.99988,3.35743,8.82182,2,2.5,3,0.9,10.4762
4,4,147.534,92,81.946,7.71804,2.33594,18.1878,2.28283,1.17302,10.9821,3.29614,5.87183,2,2.5,3,0.9,20.4746
4,5,46.7638,35,30.5758,3.6583,0.765855,9.60311,0,2.49745,13.2001,4.1539,5.33062,2,2.5,3,0.9,7.33776
5,0,120.847,67,59.382,5.45933,2.15869,17.5793,4.59045,2.78432,1.15498,2.88663,7.19676,2,2.5,3,0.9,12.6944
