0,0,156.797,78,71.8078,4.97847,1.21376,8.83176,3.7686,1.96,3.01,1.57,2,2.5,3,0.9,7.04478
0,1,140.925,68,62.0961,4.82645,1.07749,8.24621,4.22259,4.72,8.53,1.7,2,2.5,3,0.9,11.6542
0,2,93.3228,44,39.1028,4.11146,0.785726,6.63325,5.72789,7.15,8.08,2.15,2,2.5,3,0.9,13.1871
0,3,68.4292,35,31.4977,2.84718,0.655098,5.91608,4.93181,6.9,5.36,1.97,2,2.5,3,0.9,11.1626
0,4,194.634,107,95.3196,10.5809,1.09944,10.3441,5.93773,3.9,11.04,1.01,2,2.5,3,0.9,13.9079
0,5,60.2285,42,36.6904,4.95815,0.351495,6.48074,7.21033,2.11,22.18,1.13,2,2.5,3,0.9,23.869
1,0,168.013,89,81.8696,5.9187,1.21173,9.43398,3.92563,3.03,11.05,1.88,2,2.5,3,0.9,13.0495
1,1,120.382,61,55.2334,4.51111,1.25547,7.81025,4.44425,3.32,2.33,1.84,2,2.5,3,0.9,7.72323
1,2,100.335,52,46.0672,5.06269,0.87013,7.2111,5.98357,3.24,8.87,2.31,2,2.5,3,0.9,12.2627
1,3,87.4523,48,43.2912,4.06839,0.640364,6.9282,5.11417,1.54,20.64,1.56,2,2.5,3,0.9,21.841
1,4,160.175,90,79.463,9.27292,1.26411,9.48683,6.24427,2.77,12.97,1.49,2,2.5,3,0.9,15.4002
1,5,45.5006,33,28.53,4.059,0.411024,5.74456,7.59608,7.3,8.92,1.35,2,2.5,3,0.9,14.5753
2,0,102.005,53,49.1135,2.50429,1.38221,7.28011,2.82394,5.78,9.59,2.33,2,2.5,3,0.9,12.6032
2,1,114.778,58,53.8198,3.04757,1.13267,7.61577,3.09941,4.12,7.52,2.08,2,2.5,3,0.9,10.3691
2,2,68.4693,37,33.526,2.55948,0.914472,6.08276,4.19727,5.31,8.78,2.44,2,2.5,3,0.9,12.2031
2,3,61.6308,34,31.2426,2.04754,0.709892,5.83095,3.6081,4.41,22.54,2.12,2,2.5,3,0.9,23.7713
2,4,118.554,71,64.464,5.19763,1.3384,8.42615,4.32698,1.29,15.18,1.88,2,2.5,3,0.9,16.5654
2,5,38.1749,28,25.1666,2.44701,0.386424,5.2915,5.20558,3.07,25.52,1.37,2,2.5,3,0.9,26.6408
3,0,158.895,82,76.3537,3.37858,2.26773,9.05539,2.45953,2.46,1.69,2.13,2,2.5,3,0.9,6.28919
3,1,119.475,64,59.3647,2.93236,1.70291,8,2.73111,2.42,8.89,2.95,2,2.5,3,0.9,11.005
3,2,83.3168,47,42.9283,2.83504,1.23669,6.85565,3.6407,5.19,4.92,3.06,2,2.5,3,0.9,9.68611
3,3,75.5968,42,38.8214,2.20554,0.973029,6.48074,3.14174,2.02,7.17,2.47,2,2.5,3,0.9,9.56665
3,4,143.066,89,81.4201,5.68131,1.89863,9.43398,3.75006,3.9,16.14,2.04,2,2.5,3,0.9,17.7199
3,5,33.655,25,22.4686,1.90515,0.626218,5,4.58603,3.4,2,3,2,2.5,3,0.9,8.10257
4,0,92.3997,40,35.7587,2.42317,1.81816,6.32456,3.80008,8.79,26.89,6.4,2,2.5,3,0.9,29.5939
