0,0,152.112,91,82.0574,6.35845,1.2629,1.32125,10.4828,1.42,0.07,0.5,1.14,13.49,2,2.5,3,0.9,14.2689,7.09528
0,1,129.701,78,70.3662,5.19468,1.25438,1.18472,11.3228,2.42,0.18,0.5,3.27,4.68,2,2.5,3,0.9,7.2758,7.03983
0,2,89.5901,56,47.9035,6.2954,0.982504,0.818639,13.3631,4.54,0.25,0.5,4.05,8.52,2,2.5,3,0.9,10.4718,8.19217
0,3,71.1719,46,39.3076,5.28374,0.776154,0.632485,14.7442,3.12,0.2,0.5,5.44,4.54,2,2.5,3,0.9,8.4078,9.25711
0,4,192.729,135,114.011,17.9685,1.27811,1.7428,8.60663,2.62,0.11,0.5,2.9,3.24,2,2.5,3,0.9,6.276,5.69504
0,5,42.4109,37,30.7038,5.49602,0.378953,0.421248,16.4399,2,0.07,0.5,1.38,14.47,2,2.5,3,0.9,15.2225,4.83697
1,0,147.377,95,83.898,8.2369,1.53142,1.33366,10.2598,1.43,0.05,0.5,2.9,10.36,2,2.5,3,0.9,11.6649,7.36668
1,1,120.136,78,68.9211,6.44598,1.53009,1.10284,11.3228,2.46,0.19,0.5,2.01,14.74,2,2.5,3,0.9,15.5458,7.31749
1,2,86.7215,59,48.8315,8.23033,1.15922,0.778977,13.0189,4.6,0.19,0.5,2.99,8.3,2,2.5,3,0.9,9.93686,8.50417
1,3,77.8517,56,46.4993,7.98181,0.802889,0.715985,13.3631,3.14,0.16,0.5,1.1,9.68,2,2.5,3,0.9,10.7477,9.80502
1,4,146.28,112,90.5955,18.4981,1.54242,1.36403,9.44911,2.67,0.13,0.5,2.13,2.11,2,2.5,3,0.9,5.44024,5.7528
1,5,40.1272,38,30.1251,7.00422,0.46918,0.401451,16.2221,2.03,0.09,0.5,3.97,8.09,2,2.5,3,0.9,10.0867,4.92556
2,0,93.5844,64,58.1638,3.22988,1.6767,0.929636,12.5,1.05,0.04,0.5,3.55,1.62,2,2.5,3,0.9,5.96157,6.04659
2,1,105.424,68,62.336,3.27091,1.40851,0.984572,12.1268,1.78,0.19,0.5,2.31,2.18,2,2.5,3,0.9,5.51428,6.23317
2,2,77.4968,55,48.61,4.46574,1.17826,0.745955,13.484,3.33,0.22,0.5,2.79,6.22,2,2.5,3,0.9,8.17778,7.47916
2,3,55.3145,37,32.5496,3.06959,0.871685,0.509096,16.4399,2.29,0.21,0.5,2.41,12.41,2,2.5,3,0.9,13.4229,8.26125
2,4,99.9898,76,66.1463,7.30615,1.56974,0.977772,11.4708,1.95,0.14,0.5,0.7,3.32,2,2.5,3,0.9,5.64525,5.01544
2,5,33.1256,30,25.9759,3.21857,0.459439,0.346088,18.2574,1.47,0.09,0.5,2.87,3.48,2,2.5,3,0.9,6.37891,4.5229
3,0,148.071,97,86.3731,6.69092,2.54305,1.39295,10.1535,1.4,0.07,0.5,1.87,10.21,2,2.5,3,0.9,11.3165,6.44338
3,1,108.524,71,63.3148,4.66796,2.01409,1.00318,11.8678,2.39,0.25,0.5,2.03,11.49,2,2.5,3,0.9,12.5093,6.4759
3,2,80.6226,59,50.1615,6.54774,1.52458,0.766228,13.0189,4.48,0.24,0.5,3.42,10.71,2,2.5,3,0.9,12.1265,7.86511
3,3,67.4755,49,41.583,5.55628,1.24289,0.617839,14.2857,3.06,0.22,0.5,1.35,4.62,2,2.5,3,0.9,6.60637,8.84239
3,4,123.159,102,85.134,13.4024,2.26879,1.19479,9.90148,2.58,0.11,0.5,3.23,5.7,2,2.5,3,0.9,7.96228,5.33032
3,5,32.7556,32,26.2232,4.69246,0.732794,0.351548,17.6777,1.98,0.14,0.5,2.32,9,2,2.5,3,0.9,10.3353,4.60739
4,0,94.2144,50,43.4545,3.68237,2.12698,0.736146,14.1421,1.79,0.1,0.5,6.43,11.22,2,2.5,3,0.9,13.6955,6.17657
4,1,71.6913,39,33.6285,2.73764,2.07466,0.559198,16.0128,3.08,0.51,0.5,2.01,7.33,2,2.5,3,0.9,8.83988,5.99306
4,2,90.9587,50,41.7339,5.9245,1.64626,0.695354,14.1421,5.65,0.36,0.5,3.08,11.51,2,2.5,3,0.9,12.764,7.65656
4,3,52.2489,29,24.0705,3.51098,1.05471,0.363844,18.5695,3.85,0.33,0.5,3.35,7.44,2,2.5,3,0.9,9.33819,8.53576
