0,0,183.334,112,101.632,7.2661,1.32322,10.4523,3.79634,2.49,3.79,2,2.5,3,0.9,7.41865
0,1,125.972,75,68.1849,4.46692,1.09368,12.7387,3.47868,2.57,4.92,2,2.5,3,0.9,7.93552
0,2,111.234,72,63.885,6.10283,0.832418,13.3666,5.07255,3.02,15.52,2,2.5,3,0.9,17.1983
0,3,120.265,79,72.7458,4.34474,0.673739,12.2576,3.1714,2.09,5.72,2,2.5,3,0.9,8.19782
0,4,192.971,131,120.656,7.14745,1.18168,9.4988,3.14555,0.66,3.3,2,2.5,3,0.9,6.42496
0,5,76.4068,65,59.2908,4.43693,0.399821,13.6062,3.97365,1.18,4.71,2,2.5,3,0.9,7.70885
1,0,133.533,83,74.7488,5.45376,1.52048,12.2262,3.87424,2.57,7.23,2,2.5,3,0.9,9.69265
1,1,136.479,85,77.3206,5.12744,1.22861,11.9646,3.52127,1.53,8.2,2,2.5,3,0.9,10.1015
1,2,102.098,72,63.7483,6.18109,0.968542,13.3985,5.14862,7.1,13.91,2,2.5,3,0.9,17.0431
1,3,97.3108,65,59.6825,3.62063,0.683518,13.5463,3.22131,2,3.07,2,2.5,3,0.9,6.62282
1,4,183.357,135,124.029,7.46015,1.47262,9.38184,3.19389,1.35,6.12,2,2.5,3,0.9,8.33894
1,5,59.6766,53,48.169,3.6642,0.481109,15.1228,4.0393,0.43,7.16,2,2.5,3,0.9,9.37158
2,0,151.596,101,92.8523,4.88612,1.69623,10.8487,2.79425,1.18,5.33,2,2.5,3,0.9,7.59402
2,1,69.2738,47,43.0234,2.08739,1.15019,15.9602,2.57629,3.97,5.86,2,2.5,3,0.9,8.76343
2,2,98.8491,68,61.6641,4.298,1.00606,13.4218,3.70108,2.28,6.93,2,2.5,3,0.9,9.32638
2,3,71.1588,52,48.3199,2.13255,0.702024,14.9457,2.34352,2,16.79,2,2.5,3,0.9,17.6481
2,4,152.844,117,109.064,4.76019,1.43358,9.92659,2.3176,2.55,10.19,2,2.5,3,0.9,11.652
2,5,44.7352,41,37.9065,2.08695,0.465286,16.8991,2.92343,3.13,7.03,2,2.5,3,0.9,9.37146
3,0,157.744,98,87.6684,6.21351,2.57573,11.3373,3.76347,2.06,4.63,2,2.5,3,0.9,7.73978
3,1,128.206,84,76.104,4.88938,1.66741,12.085,3.41146,0.99,3.29,2,2.5,3,0.9,6.59563
3,2,104.612,75,66.2921,6.21279,1.39243,13.1518,4.97645,1.14,9.71,2,2.5,3,0.9,11.8494
3,3,73.4563,53,48.3564,2.84866,1.02373,15.0938,3.1281,1.49,17.68,2,2.5,3,0.9,18.5647
3,4,164.908,132,121.012,7.03851,2.11112,9.50962,3.08849,3.42,6.26,2,2.5,3,0.9,8.97122
3,5,64.0561,60,54.4752,4.00265,0.732166,14.2308,3.90161,0.25,5.33,2,2.5,3,0.9,7.98461
4,0,127.905,65,56.6928,5.07194,2.12429,14.28,4.75052,4.42,26.21,2,2.5,3,0.9,27.3702
