0,0,146.861,78,73.4986,3.46025,1.04117,12.0377,2.4999,1.96,13.49,2,2.5,3,0.9,14.5647
0,1,130.284,71,66.8667,3.107,1.02631,12.6238,2.46733,4.72,4.67,2,2.5,3,0.9,8.38063
0,2,82.1607,46,42.2461,2.94083,0.813107,16.1001,3.6964,7.15,8.51,2,2.5,3,0.9,12.5406
0,3,68.7477,41,38.6899,1.65036,0.659731,16.5679,2.26504,6.9,4.56,2,2.5,3,0.9,9.6744
0,4,191.332,122,115.985,4.82932,1.18558,9.5309,2.21095,3.9,3.26,2,2.5,3,0.9,7.12642
0,5,50.8383,41,38.5222,2.07418,0.403617,16.627,2.8591,2.11,14.48,2,2.5,3,0.9,15.5678
1,0,168.16,93,87.7184,4.0705,1.21112,11.0166,2.46406,3.03,10.36,2,2.5,3,0.9,11.9433
1,1,127.788,73,68.6505,3.1518,1.19774,12.4688,2.43786,3.32,14.69,2,2.5,3,0.9,15.9004
1,2,96.9221,59,54.3639,3.72148,0.914658,14.1782,3.63497,3.24,8.24,2,2.5,3,0.9,10.5673
1,3,91.6597,57,54.0145,2.26371,0.721828,13.9961,2.22539,1.54,9.62,2,2.5,3,0.9,10.9512
1,4,160.341,109,103.251,4.25701,1.49216,10.1201,2.1893,2.77,2.11,2,2.5,3,0.9,6.08096
1,5,42.8549,36,33.7117,1.79687,0.49148,17.8047,2.83029,7.3,8.12,2,2.5,3,0.9,12.1365
2,0,89.3617,55,51.9456,1.70707,1.34735,14.2946,1.74501,5.78,1.62,2,2.5,3,0.9,7.69011
2,1,103.552,62,58.9737,1.89824,1.12805,13.3664,1.70918,4.12,2.15,2,2.5,3,0.9,6.67669
2,2,75.0357,48,44.8458,2.14699,1.00722,15.4778,2.54216,5.31,6.16,2,2.5,3,0.9,9.62623
2,3,66.6662,43,41.0853,1.21099,0.703745,15.9734,1.56512,4.41,12.38,2,2.5,3,0.9,13.9722
2,4,107.533,77,73.4229,2.13252,1.44454,11.9589,1.54225,1.29,3.31,2,2.5,3,0.9,5.92104
2,5,40.2693,35,33.2847,1.23881,0.476467,17.7806,1.97631,3.07,3.51,2,2.5,3,0.9,6.76098
3,0,166.374,93,86.7409,3.95592,2.30314,11.1472,2.42169,2.46,10.22,2,2.5,3,0.9,11.6801
3,1,105.586,63,58.6604,2.64348,1.69607,13.5586,2.3929,2.42,11.4,2,2.5,3,0.9,12.7123
3,2,83.5843,55,50.1695,3.37153,1.45895,14.8362,3.56847,5.19,10.61,2,2.5,3,0.9,13.1264
3,3,74.8515,49,46.0311,1.89123,1.0777,15.2305,2.18166,2.02,4.59,2,2.5,3,0.9,7.06881
3,4,142.126,107,100.745,4.06127,2.19421,10.2792,2.1406,3.9,5.68,2,2.5,3,0.9,8.49203
3,5,34.4169,31,28.7394,1.50375,0.75681,19.3888,2.77838,3.4,8.96,2,2.5,3,0.9,10.9371
4,0,92.539,43,39.2028,1.96976,1.8274,16.7658,2.66802,8.79,11.22,2,2.5,3,0.9,15.1767
4,1,66.8499,33,29.8203,1.49117,1.68852,19.3098,2.65528,2.18,7.2,2,2.5,3,0.9,9.14893
4,2,91.0579,44,39.7523,2.90466,1.343,16.7456,3.87996,3.98,11.43,2,2.5,3,0.9,13.4759
4,3,66.3265,34,31.6145,1.4132,0.97231,18.472,2.37363,5.88,7.47,2,2.5,3,0.9,10.7736
4,4,148.26,87,81.1751,3.55612,2.26877,11.5056,2.3262,1.36,1.72,2,2.5,3,0.9,5.50266
4,5,48.9005,35,32.3963,1.82836,0.775359,18.2766,2.99682,2.86,7.2,2,2.5,3,0.9,9.43719
5,0,129.76,64,59.6876,2.35334,1.95907,13.4303,2.09361,4.06,13.1,2,2.5,3,0.9,14.5786
5,1,108.259,57,53.2412,2.06752,1.69127,14.2067,2.06204,0.54,9.19,2,2.5,3,0.9,10.4432
5,2,84.8079,48,44.0725,2.54358,1.38396,15.7644,3.06459,2.98,5.96,2,2.5,3,0.9,8.59382
5,3,68.0407,38,35.5847,1.26786,1.14748,17.3507,1.89192,3.75,10.44,2,2.5,3,0.9,12.1118
5,4,157.499,99,93.2106,3.24827,2.54117,10.6888,1.85047,0.44,9.59,2,2.5,3,0.9,10.7539
5,5,50.9187,39,36.4827,1.63538,0.881894,17.1339,2.38027,3.63,16.2,2,2.5,3,0.9,17.3592
6,0,149.324,74,69.8651,1.66062,2.47429,12.3355,1.26213,2.47,7.71,2,2.5,3,0.9,9.33799
6,1,107.065,54,50.4305,1.19537,2.37416,14.6039,1.25865,2.25,9.2,2,2.5,3,0.9,10.5521
6,2,83.2398,45,41.9361,1.45529,1.6086,16.028,1.84271,5.46,12.36,2,2.5,3,0.9,14.354
6,3,47.3961,26,24.1923,0.529412,1.27825,21.118,1.16201,12.68,12.45,2,2.5,3,0.9,18.3629
6,4,159.65,95,90.2867,1.90228,2.81106,10.8091,1.11878,1.97,1.05,2,2.5,3,0.9,5.12787
6,5,55.1174,40,37.9759,1.02364,1.00045,16.6712,1.43131,1.93,11.38,2,2.5,3,0.9,12.4635
7,0,124.867,50,47.4157,0.723689,1.8606,14.9395,0.810447,3.5,7.9,2,2.5,3,0.9,9.76611
7,1,99.6514,43,40.6812,0.613933,1.70491,16.1482,0.80135,3.28,1.09,2,2.5,3,0.9,5.7139
