0,0,183.586,112,101.772,7.2661,1.32322,1.63868,9.44911,1.41,0.06,0.5,2.49,3.79,2,2.5,3,0.9,6.39409,8.78546
0,1,126.166,75,68.2896,4.46692,1.09368,1.14976,11.547,2.42,0.19,0.5,2.57,4.92,2,2.5,3,0.9,7.15167,9.53855
0,2,111.385,72,63.9715,6.10283,0.832418,1.09323,11.7851,4.52,0.19,0.5,3.02,15.52,2,2.5,3,0.9,16.4465,11.7755
0,3,120.371,79,72.81,4.34474,0.673739,1.17156,11.2509,3.09,0.13,0.5,2.09,5.72,2,2.5,3,0.9,7.57829,11.2985
0,4,193.24,131,120.824,7.14745,1.18168,1.84695,8.73704,2.62,0.1,0.5,0.66,3.3,2,2.5,3,0.9,5.62669,5.56779
0,5,76.4818,65,59.349,4.43693,0.399821,0.814253,12.4035,1.99,0.08,0.5,1.18,4.71,2,2.5,3,0.9,6.62636,4.70367
1,0,133.689,83,74.8362,5.45376,1.52048,1.18961,10.9764,1.44,0.03,0.5,2.57,7.23,2,2.5,3,0.9,8.89937,8.37285
1,1,136.629,85,77.4054,5.12744,1.22861,1.2386,10.8465,2.45,0.17,0.5,1.53,8.2,2,2.5,3,0.9,9.48247,9.65748
1,2,102.232,72,63.8321,6.18109,0.968542,1.01827,11.7851,4.59,0.17,0.5,7.1,13.91,2,2.5,3,0.9,16.2606,11.7313
1,3,97.4624,65,59.7754,3.62063,0.683518,0.920407,12.4035,3.14,0.14,0.5,2,3.07,2,2.5,3,0.9,5.81129,11.1819
1,4,183.607,135,124.197,7.46015,1.47262,1.86995,8.60663,2.66,0.1,0.5,1.35,6.12,2,2.5,3,0.9,7.72091,5.48861
1,5,59.7302,53,48.2122,3.6642,0.481109,0.642481,13.7361,2.02,0.11,0.5,0.43,7.16,2,2.5,3,0.9,8.47255,4.63012
2,0,151.727,101,92.9323,4.88612,1.69623,1.48534,9.95037,1.04,0.02,0.5,1.18,5.33,2,2.5,3,0.9,7.07914,7.66866
2,1,69.3681,47,43.082,2.08739,1.15019,0.680462,14.5865,1.8,0.24,0.5,3.97,5.86,2,2.5,3,0.9,8.39156,8.00103
2,2,98.9843,68,61.7484,4.298,1.00606,0.947572,12.1268,3.31,0.16,0.5,2.28,6.93,2,2.5,3,0.9,8.57825,10.7148
2,3,71.2889,52,48.4083,2.13255,0.702024,0.757135,13.8675,2.29,0.19,0.5,2,16.79,2,2.5,3,0.9,17.4993,9.72998
2,4,153.024,117,109.192,4.76019,1.43358,1.61407,9.245,1.94,0.09,0.5,2.55,10.19,2,2.5,3,0.9,11.4305,4.91936
2,5,44.7774,41,37.9422,2.08695,0.465286,0.505521,15.6174,1.46,0.12,0.5,3.13,7.03,2,2.5,3,0.9,8.9182,4.27732
3,0,157.971,98,87.7949,6.21351,2.57573,1.41588,10.1015,1.4,0.06,0.5,2.06,4.63,2,2.5,3,0.9,6.78235,7.71907
3,1,128.428,84,76.2353,4.88938,1.66741,1.20789,10.9109,2.38,0.21,0.5,0.99,3.29,2,2.5,3,0.9,5.669,9.07311
3,2,104.752,75,66.3808,6.21279,1.39243,1.01398,11.547,4.45,0.2,0.5,1.14,9.71,2,2.5,3,0.9,10.7734,11.2084
