0,0,147.406,83,75.1615,5.3847,1.24362,1.21021,10.9764,1.42,0.06,0.5,1.14,13.49,2,2.5,3,0.9,14.2688,9.25173
0,1,125.848,75,68.1814,4.46692,1.2037,1.14794,11.547,2.42,0.18,0.5,3.27,4.68,2,2.5,3,0.9,7.27533,9.59973
0,2,87.0013,50,44.0936,4.23807,0.914746,0.753532,14.1421,4.54,0.23,0.5,4.05,8.52,2,2.5,3,0.9,10.4639,11.0511
0,3,70.4538,43,39.2469,2.36486,0.756751,0.631508,15.2499,3.12,0.2,0.5,5.44,4.54,2,2.5,3,0.9,8.39944,9.2473
0,4,192.1,129,118.895,7.03833,1.2492,1.81747,8.80451,2.62,0.09,0.5,2.9,3.24,2,2.5,3,0.9,6.26432,5.56241
0,5,49.8263,41,37.2821,2.79868,0.407679,0.511501,15.6174,2,0.1,0.5,1.38,14.47,2,2.5,3,0.9,15.219,4.25078
1,0,161.075,99,89.619,6.50508,1.45135,1.4246,10.0504,1.43,0.03,0.5,2.9,10.36,2,2.5,3,0.9,11.6645,9.31541
1,1,124.921,77,69.8639,4.64485,1.37332,1.11793,11.3961,2.46,0.18,0.5,2.01,14.74,2,2.5,3,0.9,15.5449,9.55073
1,2,98.5858,62,54.7235,5.32261,1.08096,0.872969,12.7,4.6,0.19,0.5,2.99,8.3,2,2.5,3,0.9,9.91667,11.243
1,3,89.6825,60,55.0308,3.34212,0.779729,0.84735,12.9099,3.14,0.14,0.5,1.1,9.68,2,2.5,3,0.9,10.7359,9.7456
1,4,160.338,112,102.684,6.18916,1.58107,1.54604,9.44911,2.67,0.11,0.5,2.13,2.11,2,2.5,3,0.9,5.41525,5.3522
1,5,42.0222,36,32.5787,2.48889,0.498229,0.434147,16.6667,2.03,0.12,0.5,3.97,8.09,2,2.5,3,0.9,10.0769,4.20066
2,0,89.1333,59,53.6711,2.85427,1.61682,0.857829,13.0189,1.05,0.02,0.5,3.55,1.62,2,2.5,3,0.9,5.96154,7.66876
2,1,102.451,65,59.8835,2.88682,1.28386,0.945835,12.4035,1.78,0.17,0.5,2.31,2.18,2,2.5,3,0.9,5.51415,8.45927
2,2,70.1701,49,44.1048,3.09709,1.12125,0.67682,14.2857,3.33,0.2,0.5,2.79,6.22,2,2.5,3,0.9,8.1754,9.88056
