2.39595051312902	1.27033291439016
2.3350797501929	3.36181492271017
1.51534618517427	0.957542213547269
0.607229600342789	4.84028522151995
1.53994511900818	3.0428730923091
1.51358366784762	1.75505007753439
1.36297036560351	2.09053131359667
1.04876007571625	2.46660900157865
3.77170712619446	2.44089723990086
2.19556498781922	0.974796665898048
0.975322364209745	2.01229219708402
1.66465181724197	5.26933997516157
2.75841541074891	5.239228439356
2.38365105945352	3.60924850446527
2.8188507667296	2.71540990789643
2.58408259386964	1.71842654477837
1.19862259377089	1.67959565504579
3.44442273892722	2.3801602898531
1.17452242300169	0.640566065110407
1.86886264127224	2.42921478454004
2.29505112212712	3.05039467110983
0.508093464214556	2.69868963441097
2.73925921047191	3.41171684082294
1.46330283425724	2.56028065799971
4.71473535904524	5.16772693283095
1.08400723291999	1.04887537905225
3.60380719988971	4.56168310580726
4.95813696131534	5.90903006201732
3.3946567134589	1.17301982776818
2.36409762441542	2.49744689203953
2.33241646044136	2.78431541603594
2.91046230118193	0.943325672539538
5.24304077088302	1.41082191634985
2.33368452755953	3.63422898402235
2.56941949109735	0.681836747741268
1.55916664329989	2.64077212424535
4.12859701460357	2.02637509613968
1.3196735660279	0.231031231323211
1.00166569799909	2.28941497538117
2.65568481841127	9.37542064079202
1.42931036335059	0.894087345139121
2.40313292618093	1.78757762125394
2.68081320458514	1.64679544815772
3.83345186109315	2.79474818452502
2.96170155241367	1.60116377262793
4.78048302184036	4.16786309251312
1.19695525130679	3.84479189856965
3.66661231979988	0.713881205629901
3.96536741235316	1.97658861144144
3.56976039868663	1.90142930004402
1.84347445868506	1.96893683324974
2.67314589516845	2.11351734663763
1.14520645009083	2.7146585870675
1.19536547181553	1.1602887566792
