0,0,148.887,16.7492,8.78156
0,1,132.726,15.6914,16.3984
0,2,94.3215,13.948,10.0499
0,3,73.2651,11.7495,6.93296
0,4,200.239,19.185,16.8031
0,5,46.6944,9.82451,5.31069
1,0,163.009,17.0481,11.5811
1,1,117.527,14.5227,15.0987
1,2,101.283,13.8691,12.1756
1,3,86.4491,12.2496,9.45398
1,4,159.719,16.861,10.481
1,5,38.94,8.90054,6.15329
2,0,98.002,13.0091,10.9127
2,1,105.043,13.2639,8.14076
2,2,70.5796,10.784,5.19769
2,3,62.6493,10.3316,5.09579
2,4,106.148,13.0168,8.25707
2,5,37.1571,7.99422,3.05189
3,0,151.397,16.3724,12.5429
3,1,104.947,13.6232,12.4365
3,2,74.428,11.4282,7.99408
3,3,73.1817,11.2869,10.3315
3,4,135.544,14.9022,13.9125
3,5,33.3956,8.01967,6.21036
4,0,100.24,15.3797,19.8407
4,1,63.2469,12.5179,10.4934
4,2,90.4548,15.066,8.86807
4,3,64.1936,12.4095,11.978
4,4,137.465,17.7174,19.4685
4,5,39.4236,10.3606,4.54054
5,0,125.652,16.2997,12.9121
5,1,114.202,15.1609,11.3452
5,2,85.6341,13.1809,7.84231
5,3,78.1551,12.54,12.1215
5,4,150.685,17.2195,16.542
5,5,39.592,9.4127,9.73091
6,0,146.705,17.0782,13.4527
6,1,105.961,14.6451,16.2423
6,2,76.0945,11.9655,13.3398
6,3,49.0213,9.81971,9.58744
6,4,153.255,16.7943,14.0705
6,5,53.6659,9.97608,9.67363
7,0,130.232,18.1462,11.8243
7,1,106.958,16.1203,11.798
7,2,71.6931,12.1436,8.18743
7,3,57.6592,11.0609,6.31918
7,4,115.978,15.1101,12.5442
7,5,54.6659,10.0657,9.92293
8,0,194.267,24.4254,12.9317
8,1,159.213,21.5116,15.9091
8,2,129.57,18.8039,9.31194
8,3,64.0885,12.7709,8.05411
8,4,166.443,19.6521,11.5091
8,5,54.4273,10.8306,12.3535
