0,0,186.987,57,55.744,0.507044,0.748935,25.6026,4.16017,2.39595,2.52753,2.87933,2.0751,2,2.5,3,0.9,14.7344
0,1,125.355,38,36.915,0.363664,0.721336,21.2297,0.39677,2.33508,8.01061,2.90905,2.9782,2,2.5,3,0.9,12.9773
0,2,137.863,44,42.3955,1.05821,0.546246,21.9599,1.85495,1.51535,14.6479,4.20831,2.87881,2,2.5,3,0.9,22.4997
0,3,126.066,44,42.2037,1.34326,0.453004,20.2144,0.773297,0.60723,4.3737,2.63992,1.9781,2,2.5,3,0.9,9.00626
0,4,194.272,73,68.7048,3.53283,0.762387,24.8599,2.16048,1.53995,5.40346,2.61744,2.00154,2,2.5,3,0.9,15.9201
0,5,75.7888,38,35.573,2.22738,0.199626,13.5463,0,1.51358,9.39465,3.29336,1.38085,2,2.5,3,0.9,8.41779
1,0,151.678,44,42.8873,0.367257,0.745477,23.7543,4.17406,1.36297,5.38578,2.95765,3.82365,2,2.5,3,0.9,14.5259
1,1,116.528,37,35.7431,0.33225,0.924698,20.1648,0.398996,1.04876,13.8165,2.95041,4.1172,2,2.5,3,0.9,17.9722
1,2,118.579,40,38.4896,0.902658,0.607781,19.8493,1.85745,3.77171,8.7465,4.28912,3.26054,2,2.5,3,0.9,14.1931
1,3,99.3638,34,32.6019,0.97394,0.424195,18.1333,0.773537,2.19556,2.68535,2.68904,2.51606,2,2.5,3,0.9,6.75758
1,4,190.696,77,72.6472,3.49652,0.856248,23.676,2.15519,0.975322,4.59857,2.66428,2.49194,2,2.5,3,0.9,14.7849
1,5,69.8721,36,33.7922,1.97998,0.227791,12.7809,0,1.66465,16.3618,3.36029,2.10006,2,2.5,3,0.9,12.2274
2,0,158.989,55,53.5011,0.503089,0.995851,22.337,4.18249,2.75842,1.13967,2.13881,3.41494,2,2.5,3,0.9,12.589
2,1,62.7352,23,22.0172,0.226337,0.756421,13.954,0.402646,2.38365,16.0138,2.19111,5.73338,2,2.5,3,0.9,11.2227
2,2,95.4282,35,33.4519,0.865559,0.682519,17.246,1.87002,2.81885,5.07467,3.10257,3.45425,2,2.5,3,0.9,8.4718
2,3,84.4398,34,32.5088,1.06733,0.423889,15.4742,0.775751,2.58408,13.1901,1.96737,3.33862,2,2.5,3,0.9,12.4197
2,4,168.344,74,69.4748,3.6825,0.842738,21.4721,2.1658,1.19862,8.46522,1.94228,2.79889,2,2.5,3,0.9,17.6121
2,5,45.5164,25,23.2854,1.50682,0.207751,10.1032,0,3.44442,3.08407,2.44552,2.48536,2,2.5,3,0.9,3.33213
3,0,164.586,54,51.6541,0.926444,1.41949,23.9176,4.25328,1.17452,3.82115,2.89583,5.49798,2,2.5,3,0.9,15.8503
3,1,133.123,48,45.9571,0.885957,1.15698,20.4914,0.402576,1.86886,1.91069,2.87868,4.80092,2,2.5,3,0.9,10.1994
3,2,87.7889,33,30.6438,1.53068,0.825496,17.0345,1.92473,2.29505,13.4697,4.17997,4.65032,2,2.5,3,0.9,13.8685
3,3,53.4021,22,19.9959,1.29534,0.708804,13.0846,0.816069,0.508093,20.0557,2.64586,4.68644,2,2.5,3,0.9,11.3557
3,4,147.693,71,63.0839,6.62693,1.28914,20.7981,2.28852,2.73926,4.24382,2.59711,3.52659,2,2.5,3,0.9,12.3563
3,5,67.8623,40,35.156,4.52195,0.322092,12.9265,0,1.4633,15.7807,3.25767,2.66816,2,2.5,3,0.9,11.5359
4,0,184.793,48,45.9967,0.830108,1.17322,28.4092,4.2457,4.71474,25.7763,3.66255,7.02357,2,2.5,3,0.9,51.8567
4,1,127.615,35,33.1946,0.65119,1.15418,23.3232,0.406405,1.08401,12.4089,3.68539,7.43205,2,2.5,3,0.9,19.9422
4,2,72.4603,20,18.1967,0.935126,0.868194,18.5939,1.96443,3.60381,15.9531,5.35798,4.8571,2,2.5,3,0.9,13.4337
4,3,76.7248,23,21.0645,1.36508,0.570449,18.1884,0.809882,4.95814,11.2162,3.32848,6.40645,2,2.5,3,0.9,11.4632
4,4,162.426,60,53.1431,5.64512,1.21176,24.9909,2.29572,3.39466,6.91504,3.28075,5.20523,2,2.5,3,0.9,17.9795
4,5,43.6806,21,18.2523,2.39306,0.354613,11.6622,0,2.3641,11.9651,4.13292,4.49511,2,2.5,3,0.9,6.27087
5,0,172.472,50,48.4145,0.359233,1.22632,25.5863,4.20175,2.33242,9.91704,2.85825,6.07307,2,2.5,3,0.9,23.5571
5,1,82.3276,25,23.52,0.193238,1.28677,18.0122,0.409695,2.91046,18.6484,2.90065,7.37471,2,2.5,3,0.9,17.2547
5,2,77.2162,25,23.6891,0.485615,0.825263,16.7197,1.88621,5.24304,10.3563,4.24711,7.96557,2,2.5,3,0.9,11.9585
5,3,61.6965,19,17.8467,0.468485,0.68486,15.5195,0.789662,2.33368,3.68904,2.66117,7.29707,2,2.5,3,0.9,6.17174
5,4,169.373,65,60.9901,2.54067,1.46924,23.0696,2.16705,2.56942,9.12484,2.60408,5.90657,2,2.5,3,0.9,21.1743
5,5,51.5501,25,23.3445,1.18355,0.471935,11.4009,0,1.55917,10.2622,3.27616,5.06948,2,2.5,3,0.9,6.60638
6,0,120.892,34,32.1986,0.218677,1.58273,22.4653,4.29612,4.1286,12.05,1.44236,8.56282,2,2.5,3,0.9,20.0902
6,1,79.2469,23,21.3721,0.159147,1.46879,18.4014,0.414801,1.31967,3.612,1.5287,16.5897,2,2.5,3,0.9,14.0107
6,2,83.6686,25,23.6164,0.434722,0.948887,18.1977,1.89202,1.00167,7.22647,2.06362,6.74088,2,2.5,3,0.9,9.41273
6,3,48.6284,16,14.8268,0.353168,0.820013,13.5915,0.800417,2.65568,13.5219,1.34524,10.7933,2,2.5,3,0.9,8.81905
6,4,179.022,65,61.0112,2.2744,1.71442,24.3717,2.1663,1.42931,4.44897,1.2822,5.72116,2,2.5,3,0.9,16.1085
6,5,39.0372,19,17.5913,0.805228,0.603512,10.0251,0,2.40313,8.70566,1.64319,7.28286,2,2.5,3,0.9,4.89701
7,0,101.8,26,24.7386,0.0624473,1.19894,21.4856,4.27595,2.68081,4.22414,1.01132,9.23019,2,2.5,3,0.9,12.451
7,1,53.73,15,14.0107,0.0387595,0.950587,15.3347,0.412659,3.83345,1.66661,1.07637,16.4928,2,2.5,3,0.9,9.47349
7,2,65.3733,18,17.1009,0.116885,0.782207,16.6189,1.88128,2.9617,6.42532,1.45414,9.98336,2,2.5,3,0.9,8.65888
7,3,50.7046,16,15.2628,0.131885,0.605288,13.5911,0.777552,4.78048,1.20043,0.925633,8.87196,2,2.5,3,0.9,5.65821
7,4,100.817,33,31.2779,0.431204,1.29094,18.9933,2.14532,1.19696,14.2009,0.898145,7.19458,2,2.5,3,0.9,16.8798
7,5,31.298,14,13.3114,0.221569,0.467067,9.01124,0,3.66661,10.3054,1.14536,7.34777,2,2.5,3,0.9,4.37061
8,0,103.795,16,14.9498,0.0370019,1.01317,28.6685,4.3543,3.96537,4.99275,1.55459,12.6488,2,2.5,3,0.9,16.1494
8,1,90.1608,19,18.0945,0.0472719,0.8582,22.2309,0.404729,3.56976,9.86137,1.52252,9.93347,2,2.5,3,0.9,13.7094
8,2,47.9521,11,10.1754,0.0687769,0.755866,16.2051,1.93216,1.84347,22.4515,2.25126,13.1544,2,2.5,3,0.9,12.7716
8,3,36.1261,10,9.32973,0.079367,0.590903,12.6485,0.795015,2.67315,20.1248,1.38695,5.90546,2,2.5,3,0.9,7.82899
8,4,86.5644,26,24.5433,0.327119,1.12955,18.4812,2.15404,1.14521,21.7634,1.34451,6.46232,2,2.5,3,0.9,20.1757
8,5,26.4427,11,10.4124,0.167624,0.419962,8.64472,0,1.19537,11.2353,1.69402,4.03992,2,2.5,3,0.9,3.41626
