0,0,192.908,19.5172,15.0213
0,1,130.96,16.4331,14.0929
0,2,118.043,15.1995,17.6258
0,3,125.31,14.9891,7.89987
0,4,200.966,18.6668,12.0491
0,5,80.4426,10.5918,11.048
1,0,139.695,16.7392,10.2706
1,1,141.703,16.7192,22.1083
1,2,107.982,14.0152,8.52369
1,3,101.156,13.4413,8.68253
1,4,190.626,17.5578,7.3356
1,5,62.6444,9.22425,5.29893
2,0,156.875,16.8024,17.6698
2,1,70.3223,11.4224,10.1309
2,2,102.728,13.5942,7.0554
2,3,73.0223,10.8633,8.7987
2,4,157.09,15.4732,7.88873
2,5,46.2854,7.71891,5.2831
3,0,163.627,18.4431,12.1785
3,1,132.088,15.9455,12.54
3,2,109.639,14.1605,13.3136
3,3,75.3126,11.4103,20.1504
3,4,169.987,16.0815,22.7944
3,5,66.9277,9.33935,2.91051
4,0,133.394,18.9935,32.6248
4,1,105.25,16.583,12.1005
4,2,92.0264,15.6589,11.4718
4,3,69.333,12.5171,9.1751
4,4,159.23,17.9764,14.7644
4,5,53.2466,9.51197,10.9029
5,0,146.249,18.6908,28.7353
5,1,99.1066,15.0219,14.9525
5,2,65.3497,11.9363,7.65788
5,3,62.2756,11.6472,6.25918
5,4,151.025,16.8601,17.0064
5,5,48.5305,8.77734,5.30555
6,0,123.29,17.3531,13.1282
6,1,68.9123,13.8566,8.94598
6,2,86.7109,14.4535,5.73941
6,3,53.0216,11.2499,6.59141
6,4,179.704,18.9117,7.31801
6,5,38.1473,8.01372,6.55804
7,0,96.6646,17.0792,11.1407
7,1,44.8208,11.5477,4.47223
7,2,55.1875,12.1835,5.71683
7,3,47.6043,10.9037,4.74148
7,4,117.733,16.0922,13.4637
7,5,26.2631,7.03652,1.93691
8,0,94.4805,20.7919,13.4159
8,1,78.8564,17.1492,13.9773
8,2,50.67,13.2149,10.532
8,3,45.4978,11.4292,6.38455
8,4,114.497,16.9029,18.0137
8,5,30.2017,7.76312,4.57749
